Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
0.37,5.466232609,0.221481544,0.194803389,1.384838152,-10.82240196,-16.31166504
0.38,5.407861203,-0.470632295,5.006249108,-0.833261856,-11.66460975,-14.61057357
0.39,10.72800339,-1.537988253,4.114004658,0.008948848,-11.88141568,-10.10767993
0.4,10.03588395,-0.795842355,-0.714116994,-5.769779142,-13.40739545,-9.807486792
0.41,4.290465961,-2.897198791,1.528998963,-0.049422199,-13.17391226,-7.906262865
0.42,5.649685609,-1.046003915,-4.316440873,-4.218779666,-12.52349469,-1.585518456
0.43,2.872875668,-3.322473125,-15.00664533,-5.419553524,-14.19957045,-2.411051811
0.44,2.697761626,-2.988924633,-14.51466324,-2.409279253,-15.60046892,-1.985777082
0.45,0.763169168,-3.772763529,-6.826390813,2.643985912,-14.61650459,4.968724553
0.46,1.805514067,-0.428938695,3.246776679,0.96790193,-14.58314986,5.702533885
0.47,3.581670719,-0.9042457,-12.92197495,-1.984004801,-9.404823967,10.17210408
0.48,0.437957642,-1.279488018,-16.19907618,-7.495890522,-16.96801207,14.79177962
0.49,3.631703318,2.397888799,-7.510164189,-5.227763288,-16.05075758,13.13236455
0.5,9.43549134,0.329884932,-16.49092982,-4.852521485,-16.40932073,15.45888146
0.51,-1.880215683,-0.937600575,-18.00856831,-5.294472937,-18.11874915,20.17029308
0.52,-1.846860685,7.059241772,-19.07591804,-3.985295804,-18.36057066,15.79243244
0.53,-1.63839194,0.229820266,-18.03358432,-4.70242475,-13.46576625,10.98096366
0.54,-1.905231931,4.424200498,-16.41588174,-4.827505363,-18.72747223,19.83674153
0.55,-0.079045214,2.91489,-15.81549707,-2.392601825,-15.5671142,22.99714426
0.56,3.047989722,5.18302542,-8.118889139,-2.867908495,-11.59790023,25.51546276
0.57,1.972289289,6.725692105,-18.00022964,-2.584392245,-6.236117847,24.75663142
0.58,5.949881456,4.40752303,-15.59869147,7.96409988,-11.10591748,9.413277276
0.59,6.033269197,3.281794135,-15.39856321,1.626661189,-7.436891082,8.871258262
0.6,4.065319216,12.75460862,-13.2054902,6.504819959,-15.28359908,11.77314595
0.61,0.037697357,5.750059561,-9.219596961,0.109013503,-13.01547722,7.095104408
0.62,-0.270836572,6.116964067,-9.261290431,2.443856429,-9.855113516,4.401690202
0.63,0.504667696,11.22027728,-9.644870332,4.036553952,-9.279743524,-5.879957094
0.64,2.105709474,2.573002098,-7.443454598,5.329057839,-8.462551176,-10.00761556
0.65,4.974245082,6.809079518,0.34490036,2.235388233,-4.810199007,2.300328614
0.66,4.932551228,1.39724158,-4.408166655,3.16098714,-5.627392344,-14.71897649
0.67,8.918486704,-0.979294168,5.756735313,4.178312414,-6.436246753,-10.25777649
0.68,5.9999141,-1.329520323,-3.482569996,2.327114238,-2.933988965,-14.64392831
0.69,4.415547494,-1.888214342,-1.439585352,-0.232874052,0.334788735,-16.37003581
0.7,7.876138965,-1.4629398,4.931200498,1.284773453,0.009578543,-20.96464592
0.71,6.175028363,-2.513617967,9.876074323,6.054528025,4.379072418,-21.96528611
0.72,6.383497739,-2.805472947,9.934445568,-0.232874052,7.539454859,-18.91333259
0.73,6.366820189,-0.637406689,8.250018714,1.826790614,7.347663737,-22.04033411
0.74,2.072354427,-2.988924633,5.998558688,0.67604661,10.43300081,-24.37516
0.75,2.264145953,-3.07231176,8.583568504,-2.000682232,8.465055679,-27.23531952
0.76,2.747794208,0.763498522,10.40975432,-2.284198538,6.905710334,-27.46046317
0.77,6.341803863,-2.038311224,5.639993001,-1.183488018,5.3963983,-25.67599086
0.78,3.731768519,-0.045357546,10.30968932,-1.658794884,6.73059674,-26.41813133
0.79,3.064667251,-1.137729815,6.724028941,0.867837246,3.461811695,-28.39439224
0.8,2.964602076,0.004674782,0.42828757,1.64333864,0.685015136,-27.96078234
0.81,2.797826791,0.855224482,-3.399182895,0.717740226,-2.275230489,-11.76708039
0.82,3.131377371,4.207393416,-1.639714523,3.686327195,-0.765922535,-24.99222085
0.83,2.089031951,0.905256825,-1.272811033,11.24122848,1.293742078,-25.96784387
0.84,1.605383815,-0.470632295,-1.16440772,-1.075084687,-4.551699028,-24.9421889
0.85,1.580367535,0.813530864,-1.464601499,7.180257998,-1.282923138,-26.60158175
0.86,5.683040702,11.75395764,1.153756395,1.868484246,-6.094359864,-19.68049057
0.87,5.666363156,3.61534339,1.520660239,0.467578543,-4.334892576,-19.69716792
0.88,4.273788424,6.934160642,-9.202919573,6.504819959,-7.970567922,-12.30909542
0.89,4.023625377,12.66288226,-10.67886809,4.495184296,-7.795455219,-13.04290023
0.9,4.865841063,9.836044318,-12.91363627,0.767772565,-9.755049178,-22.6323794
0.91,3.790139888,8.501844544,-12.0380743,3.861440568,-8.762744309,-20.2391816
0.92,4.290465961,7.401130222,-13.4056186,6.304690202,-10.35543516,-16.25329427
0.93,4.498935186,9.385751821,-11.38765668,0.509272155,-9.19635656,6.561424603
0.94,4.532290264,9.702624311,3.813810328,4.820394948,-12.55684944,-0.217967731
0.95,5.349489798,9.59422056,-13.76418195,4.228344814,-12.20662455,-13.17631927
0.96,6.175028363,4.741072418,-11.74622025,1.593306286,-11.20598177,1.324696983
0.97,5.324473482,7.309404048,-13.62242435,11.79158635,-4.209811923,-0.443113322
0.98,2.947924547,-3.931199026,-11.8462845,5.846059561,-11.38109428,-4.237230825
0.99,2.038999381,-2.988924633,-12.37996043,1.034611721,-12.03985077,-4.037101673
1,1.413592337,2.673066846,-11.30426979,7.680582578,-9.14632438,13.36585003
1.01,11.58689886,3.790456765,-11.82126844,3.277729366,-10.56390249,10.28884668
1.02,11.63693162,-0.962616731,-9.569822094,8.564489558,-10.33041908,12.82383021
1.03,7.092293744,-6.015875823,-8.427420917,2.543921169,-10.64728942,15.68402836
1.04,2.756132972,-2.855505226,-6.734665104,8.689570758,-12.83202612,11.76480719
1.05,-1.296503163,-8.967775702,-3.224069976,3.878118033,-9.071276109,18.33576009
1.06,2.656067808,-7.591890522,-6.117601175,10.89100081,-10.18032259,10.68076832
1.07,0.287860029,-9.343017007,-4.21637638,3.177664601,-6.978262472,9.0797271
1.08,0.321215053,-4.656666716,-3.857811919,4.028215219,-8.746066913,16.64298763
1.09,-1.830183186,-6.015875823,2.24612934,3.994860288,1.37712934,9.246502183
1.1,-1.263148158,-7.925438501,6.532237936,6.229641546,13.01801567,6.794909505
1.11,5.116004191,-0.720793883,0.56170711,12.63380087,-4.876908676,4.593481219
1.12,1.680432658,-4.698360256,14.95437737,4.044892685,0.69335386,5.435694105
1.13,0.08772989,-5.115295625,6.982529882,9.039798147,-1.066116444,3.651203739
1.14,-0.796178045,-4.765069919,12.74460557,6.671594768,-0.715890213,8.954645795
1.15,-0.07070646,-2.597005107,8.917118334,6.68827225,2.54455127,5.961034947
1.16,2.214113379,-1.904891773,7.032562325,5.512510052,6.288643436,5.652501425
1.17,4.24043335,-3.847811923,12.42773278,5.837720823,0.276417672,-3.395020554
1.18,1.413592337,-4.715037672,3.1383732,4.378442019,10.07443443,-5.054424718
1.19,2.981279605,-4.856795703,1.253821075,-5.294472937,14.8692214,-3.386681837
1.2,2.489292543,-4.473215133,-0.68910084,7.413742791,6.5638219,-10.03263165
1.21,3.75678482,-2.296811392,12.38603899,3.561246221,5.137897426,-10.05764775
1.22,3.715090985,0.138094326,-5.192005044,3.8697793,20.02258481,-6.563731212
1.23,10.21099849,5.174686683,-5.600601569,-2.425956681,7.222582578,-9.465600121
1.24,8.059592136,0.021352224,-8.710936577,0.259110491,8.765250607,-16.11153668
1.25,8.017898232,1.538999914,6.43217307,-7.35413262,4.404088624,-16.07818195
1.26,6.750403882,4.741072418,-13.28887704,-5.294472937,9.640819335,-16.49511602
1.27,2.797826791,8.043213523,-16.13236677,-5.719746914,6.572160642,-15.72795728
1.28,0.321215053,7.859761136,-16.33249499,-2.009020947,-15.60046892,-10.28279259
1.29,0.312876297,9.460800565,-15.64872354,-3.48497318,-16.91798001,-19.12179945
1.3,1.088380733,9.135589355,-14.23114811,-5.844827484,-5.719118112,-20.43097103
1.31,4.423886263,10.74496829,-15.92389987,-5.202747169,-13.4907823,-13.74335012
1.32,0.713136623,5.216380366,-14.18945471,1.693370995,-15.65883968,-20.37260034
1.33,-0.129077744,12.42939701,-13.46398938,-7.962857683,-20.93721943,-20.59774445
1.34,4.09033552,6.400481219,-13.3555865,-8.26305082,-15.20021228,-19.18017017
1.35,-2.072006913,5.216380366,-13.28887704,-8.479856956,-20.82881677,-19.25521824
1.36,-1.980280674,2.964922379,1.945935207,-0.608116444,-21.34581404,-18.56310823
1.37,-0.94627559,1.138741105,-2.773779566,-6.795439646,-23.4138023,-15.54450625
1.38,-0.954614342,5.516574901,-14.83153307,-4.010311933,-14.6998914,-12.86778773
1.39,1.063364457,2.381211342,-16.60767127,-0.366293575,-20.73709144,-15.22763627
1.4,-4.523597965,0.905256825,-13.38894124,-5.544634107,-18.75248824,-15.69460255
1.41,-4.765421454,-1.279488018,-13.48066675,-2.350908253,-21.48757134,-12.59261093
1.42,0.329553809,-3.097327897,-11.90465531,0.734417672,-20.30348076,-8.214794899
1.43,0.346231322,4.40752303,-5.900794899,-2.992989185,-20.17006208,-11.34180699
1.44,-3.789788628,-1.796488465,-9.961740649,4.945475978,-19.81149934,-9.924228573
1.45,6.641999789,-1.846520762,-9.394709533,0.067319896,-3.384279484,-5.513053844
1.46,6.775420212,-1.554665687,-7.293358013,4.136618748,-18.76916559,-8.489972092
1.47,5.924865134,-2.488601825,9.90942932,-1.933972508,-18.06037844,0.490824061
1.48,-0.037351439,0.680111288,2.312839152,-1.116778276,-9.004566533,3.17589575
1.49,13.12957594,-1.129391097,6.665657764,7.555501425,-18.10207181,-5.271231223
1.5,13.12123714,13.24659548,3.080002098,11.40800358,-10.02188741,-1.535486124
1.51,5.766428434,5.249735313,9.742654339,4.478506827,-9.905145685,-1.085195095
1.52,14.28033026,-1.621375421,8.033211372,4.445151891,-10.58891857,-0.926759346
1.53,9.377119844,0.196465378,4.522602549,8.664554517,-10.63061203,2.633877967
1.54,12.11224284,1.030337687,0.578384553,6.846708329,-11.88141568,7.436993088
1.55,7.475877546,-1.246133147,-0.947601083,16.86989384,2.311066846,17.96051486
1.56,3.865188793,4.399184296,-2.298472947,12.65881715,-4.768505464,19.80338637
1.57,3.923560165,0.555030442,-1.214440019,9.798624311,-7.328487962,11.23112646
1.58,10.94481193,4.857814714,-2.14003739,10.36565938,-2.675488821,10.15542656
1.59,4.098674289,1.789161699,-3.691037737,11.74155381,-2.608779103,10.08037775
1.6,6.425191616,3.857166625,-2.673715021,6.68827225,-0.415696267,7.278556865
1.61,5.43287752,10.46978944,-1.723101673,3.377794135,4.387411154,10.93926986
1.62,5.516265244,7.167645422,-4.566602091,3.819746907,11.93397687,6.07777737
1.63,5.716395794,5.66667218,2.696420599,0.267449213,23.75836285,2.483780753
1.64,5.574636653,6.942499384,-7.560196381,1.376499427,11.98400942,-3.528440019
1.65,3.90688263,4.891169656,-7.001503521,-1.583746437,14.91091524,-3.786940215
1.66,8.918486704,5.324783944,-7.785341236,-0.608116444,16.15339191,-9.599019314
1.67,3.331507738,6.692337141,-7.618567271,-2.909602059,16.82883249,-1.385389122
1.68,11.81204627,9.252331836,-6.726326403,-5.17773105,18.82180018,-9.040326403
1.69,7.075616189,7.826406158,-1.222778735,-9.363758737,19.7724213,-9.99093816
1.7,3.698413452,14.19721443,-13.17213547,-7.304100417,19.95587454,-16.9704208
1.71,3.798478655,9.527510562,-9.778289417,-7.896148093,14.73580112,-15.56118362
1.72,0.137762423,-2.505279253,-13.62242435,-7.112310301,2.277711929,-20.33924565
1.73,-1.304841914,3.590327195,-14.29785756,-8.71334047,2.110937354,-7.972972497
1.74,1.471963655,0.905256825,-16.39086572,-12.2572845,1.510548965,-17.55412833
1.75,4.157045666,-6.841407435,-15.87386781,-9.797370839,-0.332309054,-19.39697569
1.76,5.91652636,-5.182005279,-17.50824801,-9.964144708,-4.434957094,-22.69075006
1.77,8.042914574,-4.581618343,-13.53903753,-6.637004307,4.470798507,-21.51499806
1.78,8.134641164,-3.872828054,-8.319017863,-6.737068733,-5.443940798,-21.43995005
1.79,-1.413245677,0.296530043,-16.76610608,-11.3316901,-7.82881002,-21.17311265
1.8,2.405904915,12.67122102,-2.373521365,-9.497177852,-7.903858322,-18.1211584
1.81,8.751711037,8.977153139,-10.39535261,-8.171325142,-12.57352682,-18.67984969
1.82,6.725387553,0.421610878,9.992816814,-3.543344157,-8.354148093,-13.65162455
1.83,2.572680174,-1.646391571,3.963907489,-9.563887407,-11.33106214,-16.35335844
1.84,8.626629294,-2.396875967,-6.27603652,-8.071260764,-14.77493954,-15.47779679
1.85,8.685000773,1.205450903,-6.809713412,-4.569005424,-16.33427263,-15.56118362
1.86,3.264797614,-1.921569205,-4.449860192,-4.669069919,-17.90194365,-13.55156028
1.87,2.464276255,-0.012002661,-4.308102166,-2.400940539,-17.77686354,-12.35078888
1.88,5.966559004,-3.355827972,-4.308102166,-4.960924677,-19.20277647,-12.38414364
1.89,6.250077337,-2.321827536,6.457189286,-0.458019493,-15.71721043,-9.957583367
1.9,4.273788424,-4.756731212,-7.785341236,-3.860215156,-16.92631869,-11.52525827
1.91,13.54651585,-2.863843939,-8.535823967,-0.908310323,-19.15274445,-9.348858322
1.92,13.50482185,-6.065908049,-10.26193355,1.735064625,-20.40354477,-9.64905151
1.93,4.165384434,-4.022924835,-9.394709533,-0.007728594,-19.61970996,-7.005682692
1.94,3.715090985,-6.274375645,-10.86231927,3.077599839,-19.93657937,-5.646473213
1.95,1.930595483,-1.096036224,8.616923485,0.142368388,-13.84934574,0.807695743
1.96,2.631051518,-6.733004307,2.112709721,0.726078949,-18.94427768,11.70643586
1.97,2.505970069,1.372225404,-9.436403001,4.044892685,-18.71913356,8.69614445
1.98,10.19432092,1.305515602,-7.118245322,3.336100481,-16.55941692,6.778232011
1.99,10.11927183,-3.756086108,-4.925166466,8.797974469,-19.97827271,12.76545885
2,14.91407925,-2.64703739,-8.585856142,6.946773225,-9.980193935,14.26643705
2.01,8.384804608,-3.063973047,-8.610872229,8.464424603,-5.652408463,13.6577069
2.02,-0.095722724,8.493505798,0.119754906,10.14885184,-16.79289987,13.49927031
2.03,1.155090802,0.221481544,-8.644227012,6.913418259,-9.329775702,16.68468152
2.04,0.729814138,0.613401503,5.998558688,6.980128192,3.678618748,17.75204532
2.05,3.514960589,4.040618748,-8.002147377,9.873673064,-7.386858873,15.1003142
2.06,3.514960589,2.856518892,-6.617923289,7.155241772,-12.26499536,19.42814093
2.07,5.799783528,12.06249165,-6.993164821,4.970492185,0.860128352,14.50826139
2.08,-1.104711878,7.159306679,-5.450504893,6.880063294,-0.348986497,17.41849409
2.09,2.339194814,16.24021246,-8.494130486,1.159692585,-2.475359662,13.77444966
2.1,1.91391796,1.422257756,-9.361354758,3.411149059,-1.858294668,13.33249496
2.11,-0.087383969,2.081017141,-5.308746914,5.771010918,1.502210238,4.134850547
2.12,-0.029012684,2.306162789,-3.232408687,-3.209795701,-1.041100286,3.617848789
2.13,0.337892566,3.32348779,-6.567891082,-4.285489337,3.094907489,5.243903029
2.14,0.237827492,0.755159799,-8.802662226,4.094925083,2.010872614,-4.253908253
2.15,1.972289289,7.517872629,-7.693615557,-5.703069504,4.379072418,-6.597086043
2.16,4.782453359,-2.663714817,16.5387432,2.302098055,15.06935182,-15.93642435
2.17,8.401482172,-0.695777725,2.271145519,-4.310505464,10.48303333,-28.25263516
2.18,10.54455003,-0.829197231,-6.659616795,-11.12322285,9.84094937,-11.04161397
2.19,8.092947259,-3.122344034,-6.859745615,-0.099454523,13.26817853,-8.823520172
2.2,8.193012632,-5.457182584,-1.331182046,-13.52476468,16.37853875,-14.29370349
2.21,7.434183651,-4.898489241,1.804176877,-11.42341568,13.10974205,-25.89279596
2.22,6.316787537,-5.140311745,7.808065305,-9.688967819,14.1270712,-35.12367745
2.23,4.148706897,-6.190988608,-2.323489086,-3.818521605,13.02635443,-37.4334788
2.24,6.275093662,-7.608567922,10.6182231,2.660663369,12.95130557,-37.4334788
2.25,3.531638121,-6.524536742,11.46043713,-5.586327633,12.55104505,-39.36804059
2.26,5.891510038,-4.656666716,6.040252376,-6.28677879,10.61645339,-39.33468608
2.27,5.824799849,-6.241020831,0.511674782,2.010242599,10.73319596,-37.83373305
2.28,7.44252243,-8.00882549,0.986981936,-7.512567922,7.014113992,-38.20063273
2.29,5.899848812,-8.78432438,0.995320659,-6.787100944,6.171901065,-38.66759592
2.3,5.065971563,-10.28528942,-2.148376104,-9.688967819,4.645911958,-36.09929769
2.31,4.60733919,-4.940182777,-3.349150634,-9.613919573,3.044875101,-32.14678331
2.32,6.05828552,-1.87153691,-3.082311891,-3.843537736,8.815283098,-32.12176738
2.33,5.082649106,-4.131328061,-3.532602255,-6.069972497,2.044227527,-31.52972372
2.34,5.107665419,-4.506569967,-1.464601499,-8.538227836,1.485532785,-27.94410504
2.35,2.697761626,-5.006892435,-5.667311201,-7.287423016,2.944810328,-24.60030384
2.36,2.13072576,3.031632219,-7.685276858,-8.563243927,0.776741105,-23.64969641
2.37,6.200044687,-1.371213911,-8.477453094,-9.930789935,1.101951383,-23.44122984
2.38,10.6446155,-0.912584419,-7.159938821,-7.412503521,-1.082793883,-20.65611514
2.39,2.556002648,-0.070373709,-8.110550442,-7.637648418,0.743386207,-16.90371136
2.4,4.94922877,0.454965768,-9.903369804,-5.911537119,-4.885247384,-13.73501143
2.41,4.915873687,3.80713423,-9.386370839,-6.345149712,-0.99106797,-15.42776468
2.42,9.935818508,4.941202071,-7.893744309,-5.411214819,-3.325908495,-14.74399254
2.43,2.672745335,7.701324993,-9.286306513,-3.951940965,-4.276521605,-12.83443297
2.44,2.647729045,6.500546103,-7.610228573,2.944180162,-1.174519793,-12.27574065
2.45,4.115351825,7.184322907,-7.276680615,-3.48497318,-4.068053844,-3.061471865
2.46,1.972289289,7.209339135,6.557254154,-1.400294668,-6.678069163,15.5089141
2.47,5.749750888,5.491558688,0.928610878,-1.958988655,0.701692585,18.76937685
2.48,5.716395794,6.542239806,-8.369050042,-0.558084128,-7.095004307,6.769893264
2.49,3.156393666,12.43773577,-8.794323531,4.003199021,-6.035988928,11.46461177
2.5,4.232094581,6.008560458,-9.136210018,3.8697793,-10.29706431,15.15034684
2.51,3.48994429,7.009209319,-7.668599462,6.137915415,-9.112969593,15.26708966
2.52,5.35782857,3.340165252,-7.126584021,9.623510562,-7.245100944,23.35571263
2.53,3.706752219,6.44217492,-7.860389518,5.679284802,-10.43882209,28.3089648
2.54,3.256458849,2.656389387,-7.67693816,8.447747111,-9.329775702,22.03818258
2.55,3.339846504,4.474232904,-6.326068733,12.45868694,-11.28102999,20.49550588
2.56,5.933203908,-2.138375808,-7.043197022,10.89933956,-6.903214148,23.37239023
2.57,5.641346836,1.889226419,-0.072035652,14.96031565,-8.72105082,26.18256744
2.58,10.81139129,-3.214069869,-7.243325817,11.00774336,-9.621630054,18.55256846
2.59,5.349489798,-2.180069383,-2.723747293,9.623510562,-9.338114398,16.45953453
2.6,8.985196973,-3.514263491,0.936949601,7.213612967,-11.19764308,12.44858578
2.61,0.796524198,-2.438569539,0.42828757,7.580517655,-5.844198701,10.77249467
2.62,0.738152895,-1.554665687,0.453303733,1.893500425,-8.20405151,9.855231322
2.63,2.164080807,-3.681037712,4.822796955,4.311732149,-7.220084839,8.354255611
2.64,4.115351825,-6.49118193,5.056281515,5.712639753,-8.86280868,6.453020905
2.65,7.701024586,-4.79842475,6.198688394,-7.637648418,-6.261133961,8.287545599
2.66,2.230790904,-6.791375222,18.99034274,-9.205323531,-0.098824846,-0.151257922
2.67,0.513006452,-5.423827761,6.665657764,-11.44843175,1.910807877,6.553085857
2.68,0.746491653,-1.804827182,5.131330128,-4.527311884,-1.774907497,-2.361019493
2.69,0.796524198,-5.99085971,-0.313858512,-12.85766991,-0.440712431,-4.545763239
2.7,4.398869956,0.896918101,-0.930923649,-15.69282172,0.685015136,-8.081375645
2.71,4.423886263,1.038676411,-5.467182302,-14.27524613,4.237313923,-10.14937342
2.72,-0.420934146,-3.697715133,-1.739779103,-4.994279505,6.372030846,-12.89280381
2.73,1.36355978,-3.822795792,-2.231763239,-19.95388344,10.35795203,-14.62725094
2.74,0.571377751,-2.080004801,-7.635244668,-18.28614957,3.078230026,-14.61057357
2.75,2.330856052,-0.337212773,-8.577517446,-21.02123267,1.719017141,-15.17760416
2.76,2.272484715,0.229820266,-7.385083705,-17.57736242,5.104542476,-9.448922721
2.77,0.704797865,-1.529649536,-13.3055544,-20.99621668,5.738286589,-20.08074684
2.78,1.797175307,2.781470326,-7.67693816,-19.0950006,10.02440191,-20.36426167
2.79,4.115351825,0.379917266,-10.62883595,-20.12899545,7.589487328,-20.70614716
2.8,2.289162239,2.539647183,-11.89631662,-23.0391889,11.15847247,-21.95694744
2.81,3.740107286,4.666023802,-9.403048226,-22.1469522,8.815283098,-9.25713262
2.82,2.405904915,6.959176867,-14.51466324,-19.49525671,15.73645336,-21.45662739
2.83,2.397566152,14.88099319,-12.74686258,-19.71206208,5.546495592,-24.03327488
2.84,4.373853649,5.466542476,-17.71671481,-14.50039053,6.005126259,-23.63301909
2.85,3.473266758,5.341461418,-17.65000543,-17.53566905,12.60107762,-19.72218394
2.86,7.751057264,7.73467997,-15.26514436,-18.57800306,0.910160702,-14.86073414
2.87,5.241085763,7.834744902,-9.219596961,-20.37081677,-2.833924396,-21.46496606
2.88,2.539325122,4.832798507,-17.00792763,-13.92502148,-0.465728594,-17.99607824
2.89,2.881214432,2.49795354,-14.99830665,-12.69923488,-4.593392574,-20.26419761
2.9,2.872875668,0.038029667,-15.63204618,-13.50808732,-4.351569996,-8.064698238
2.91,6.083301843,0.371578543,-15.13172551,-14.64214811,-4.309876446,-22.55733141
2.92,5.966559004,-4.581618343,-14.55635664,-12.60750934,-7.553632898,-20.4393097
2.93,3.931898932,-2.363521109,-11.35430192,-9.597242184,-9.037921321,-13.32641568
2.94,4.223755813,-3.681037712,-12.58008888,-10.30603111,-10.7807085,-8.681762242
2.95,3.006295898,-2.880521365,-12.32992831,-4.243795793,-9.946839157,-14.00184944
2.96,8.234706539,-7.124923289,-9.227935655,2.018581326,-12.44010781,-11.52525827
2.97,8.251384102,-2.230101673,-2.115021249,-4.794150533,-13.69924942,-9.974260764
2.98,15.87304185,-6.733004307,-5.075263169,-1.183488018,-16.11746701,-7.806198415
2.99,8.193012632,-8.217292953,1.153756395,-0.691503636,-15.95903212,0.799357014
3,4.940889999,-2.688730958,-4.491553728,-0.591439006,-12.64023632,-7.364247052
3.01,3.648380851,-6.733004307,14.69587567,12.77555978,-15.75890383,8.612756924
3.02,5.074310334,-4.890150533,-0.680762123,16.53634296,-14.85832636,-4.720876217
3.03,12.77934646,0.238158988,-0.539003915,20.68905442,-16.84293193,0.732647183
3.04,12.84605683,-6.291053052,11.21861327,15.48565798,-16.18417643,1.266325871
3.05,6.016591648,-1.638052854,13.4534001,13.18415902,-17.84357293,13.05731565
3.06,4.657371809,-3.439215088,6.415495592,15.86090257,-15.70887175,5.252241772
3.07,6.808775319,-2.396875967,15.49639715,11.22455097,-16.69283575,9.496664826
3.08,4.115351825,1.463951383,2.087693544,10.10715809,-17.91028232,15.50057533
3.09,9.477185267,-2.180069383,-3.440876446,4.928798507,-14.40803753,14.32480844
3.1,2.664406572,-0.654084128,13.13652722,12.8756249,-13.35736334,13.04063812
3.11,2.614373991,-1.137729815,-4.441521485,12.5670908,-14.64985931,19.67830455
3.12,1.780497785,1.447273932,-5.383795256,-2.450972823,-10.42214471,18.25237225
3.13,2.505970069,3.782118033,-6.876423016,9.39836433,-14.59148854,13.10734825
3.14,8.184673851,3.406875101,6.915819959,-4.110376446,-12.31502749,12.94891169
3.15,3.014634663,7.526211372,-9.569822094,-7.804422404,-8.512583367,13.99125765
3.16,0.212811225,3.998925083,-7.310035412,-7.287423016,-9.905145685,19.10292827
3.17,0.688120351,7.784712435,-10.4954169,-7.971196381,-7.5619716,18.68598901
3.18,-0.445950407,7.667970017,-7.576873779,-8.513211745,-3.584408581,14.04129026
3.19,-0.504321683,1.14707983,-3.907844172,-1.950649939,-5.969279285,12.6570549
