Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
0.36,0.187794957,-6.799713924,0.986981936,-4.685747335,13.11808081,-10.36617956
0.37,-0.370901622,-5.090279505,-0.964278517,-2.951295622,5.679915415,-16.52013207
0.38,-0.204126536,-4.406505464,1.845870503,6.229641546,-0.415696267,-18.51307618
0.39,0.713136623,-5.031908556,6.882464999,-1.533714138,1.885791693,-17.71256321
0.4,0.021019847,-4.965198899,7.974840168,-1.508697988,4.070539232,-17.6041604
0.41,3.656719618,-3.864489344,6.832432558,-1.550391571,3.311714514,-24.01659756
0.42,0.146101179,-3.4475538,3.797132866,0.309142822,-1.316278012,-19.24687956
0.43,0.179456202,-2.246779103,2.104370995,7.905728669,1.402145519,-16.66188964
0.44,0.871573018,-0.645745409,1.278837246,-0.299583814,-3.334247208,-18.56310823
0.45,0.012681092,-0.537342054,0.319884197,4.937137243,-4.293199026,-14.7106378
0.46,2.597696464,1.39724158,2.354532785,-0.324599975,-2.091778735,-13.83507569
0.47,3.231442552,1.73912934,2.44625878,-2.817876217,-3.684473125,-13.83507569
0.48,2.447598729,3.173390636,15.27958923,-2.434295395,-4.476650642,-21.48164339
0.49,3.548315654,4.140683547,-0.530665197,-1.467004404,-3.509360171,-6.955650452
0.5,3.331507738,3.340165252,3.56364841,-4.477279634,-3.167472947,-15.8196828
0.51,9.560573123,3.390197639,5.706702893,0.701062779,-7.095004307,-13.79338225
0.52,8.276400446,5.032928166,1.045352996,-2.059053238,-7.903858322,-11.38350046
0.53,5.499587699,2.406227527,2.996614811,-1.583746437,-6.71976268,-12.33411149
0.54,10.07757789,3.673714514,-0.080374372,-0.791568263,-3.209166513,-5.504715133
0.55,5.599652972,2.22277551,-2.014956681,-0.382971015,-10.1719839,-11.18337179
0.56,6.700371223,-0.62072925,0.778513876,-1.416972102,-8.562615557,-7.389263169
0.57,6.867146757,-4.139666771,0.419948848,3.13597095,-11.23099785,-0.31803244
0.58,8.034575794,-6.466165821,0.161448507,-0.199519171,-8.654341236,-2.969745969
0.59,2.831181847,-5.790730799,-1.414569205,1.409854327,-12.33170487,-2.819649041
0.6,-0.821194303,-2.546972823,-1.547988655,1.426531778,-9.654984836,-2.836326478
0.61,-0.254159063,-6.95814926,-2.41521493,2.202033324,-12.1649311,1.649907489
0.62,-1.72177944,1.363886678,-2.923876377,3.177664601,-7.953890522,-0.167935375
0.63,-0.771161787,11.8206677,-1.889875967,4.453490625,-11.4561425,2.884040008
0.64,-0.846210561,-5.04858597,-3.507586125,5.871075776,-2.283569205,3.250944374
0.65,1.17176832,-10.1935638,-2.757102142,4.63694278,-11.10591748,2.900717478
0.66,-1.796828188,-11.20254547,-2.373521365,4.019876487,-6.452924161,3.284299319
0.67,2.806165555,-8.600873048,-1.022649536,4.094925083,-10.21367737,6.869958227
0.68,-2.330508113,-7.099907186,5.740057839,2.960857621,-5.710779406,7.020055679
0.69,-0.237481554,-12.16149469,-2.798795701,4.320070883,-6.586343423,6.094454859
0.7,-1.813505687,-7.725309718,0.645094326,7.038499384,-7.395197575,5.477387819
0.71,-1.846860685,-7.950454598,-1.339520762,11.74155381,-6.753117493,6.886635722
0.72,-2.172071896,-0.62906797,4.831135689,10.59914445,-1.8249398,7.85393056
0.73,-1.605036939,-3.864489344,0.111416186,5.045540806,2.261034471,9.880247591
0.74,-1.071356871,1.172096004,-0.639068533,4.094925083,2.911455404,6.419665922
0.75,1.780497785,-4.606634468,6.040252376,2.193694596,4.529169656,0.173952415
0.76,1.630400096,-3.797779661,-1.989940539,4.370103285,12.70114274,-3.836972508
0.77,2.439259966,-3.756086108,-1.781472677,5.946124422,4.345717478,-3.586811033
0.78,2.572680174,-4.106311933,3.088340827,9.064814391,4.04552303,-0.084548113
0.79,-0.646080492,4.507587842,-1.181085153,5.037202071,1.827420599,-3.63684333
0.8,2.872875668,-2.180069383,5.339798507,0.142368388,19.33880461,0.816034471
0.81,2.922908254,0.479981936,-2.89052153,1.426531778,6.630531835,-7.614408209
0.82,1.747142742,-0.137083478,-1.848182395,5.587558688,13.09306452,-9.148729513
0.83,9.443830126,7.251032848,-5.108617991,1.026272997,7.347663737,-10.93321093
0.84,5.866493717,2.339517701,-2.89052153,2.7273732,10.06609568,-9.031987702
0.85,6.183367138,3.915537754,-1.16440772,-2.934618197,10.59977589,-8.306520633
0.86,4.323821036,3.431891295,1.445611721,-5.919875823,9.657496838,-0.468129497
0.87,4.974245082,4.55762025,-4.249731212,-1.183488018,10.69150218,-9.198761717
0.88,9.277054424,3.573649731,-4.858456818,-6.361827118,7.214243834,-10.59132438
0.89,4.432225032,4.09898988,-5.300408209,-6.136682127,5.771641546,-7.422617991
0.9,5.299457166,2.447921169,-2.556973047,-4.185424829,7.039130222,-12.03391857
0.91,8.785066169,1.605709721,4.372505358,-3.618392555,7.456067413,11.7397909
0.92,5.641346836,-1.412907497,1.612386207,-4.635715088,-0.740906374,-13.32641568
0.93,5.516265244,5.458203739,-0.872552628,2.99421254,3.895425818,-12.79273952
0.94,4.965906311,-0.212131965,0.720142822,-7.395826121,4.454121036,-9.340519622
0.95,-0.187449027,-0.012002661,0.595061996,-6.061633793,-1.958359271,3.576155103
0.96,1.488641175,-4.281424829,1.879225404,-3.835199026,2.878100481,-9.123713412
0.97,0.529683966,-3.747747397,2.963259897,-6.203391756,-6.044327633,-4.629150373
0.98,0.863234261,-2.013295077,5.681686683,-6.561955985,-3.70948926,-4.57077938
0.99,0.738152895,-3.839473213,2.537984778,-4.510634468,-6.436246753,-9.040326403
1,-1.70510194,-1.337859041,4.447553952,-6.503585067,-9.613291359,-10.25777649
1.01,-1.413245677,-2.888860078,8.550213523,-4.960924677,-8.270761103,-8.840197575
1.02,0.062713624,-3.939537736,5.314782301,-4.402231259,-8.879486075,-13.16798058
1.03,-1.780150689,-5.774053389,4.34748916,-4.127053865,-13.04049328,-13.03456154
1.04,0.104407401,-6.774697818,5.031265311,-3.426602202,-15.93401608,-13.11794844
1.05,0.346231322,-3.931199026,5.356475978,-3.193118277,-8.729389518,-16.72859908
1.06,0.487990182,1.522322463,7.557903029,-3.151424718,-6.311166188,-3.836972508
1.07,-1.521649435,-6.374440086,6.148655966,2.076952415,-15.98404815,-12.79273952
1.08,-0.029012684,0.446627046,6.440511808,-2.55103739,-15.47538872,-11.8754834
1.09,-0.804516798,-4.79842475,2.037661189,-2.959634335,-16.91798001,-14.95245967
1.1,2.330856052,-4.473215133,0.586723274,5.512510052,-16.75954516,-9.298826121
1.11,2.472615017,-5.215360105,3.230099221,-0.97502007,-14.81663295,-15.20262021
1.12,4.632355499,-4.448199007,-1.247794884,1.476564129,-17.89360497,-11.80877385
1.13,5.015938937,-3.647682868,-1.406230489,-0.583100286,-12.93209036,-12.4341758
1.14,0.646426564,-2.046649939,1.203788735,0.826143628,2.219340827,-12.24238588
1.15,9.560573123,2.6313732,-1.798150107,1.926855331,-7.962229222,-9.682406307
1.16,4.45724134,-0.345551493,-0.814181606,3.961505358,-12.54017207,-6.922295625
1.17,4.065319216,0.504998104,1.537337687,3.236035713,-11.75633534,-4.303940539
1.18,5.53294279,1.447273932,4.322472962,8.097519797,-14.08282889,-3.561794884
1.19,5.816461075,0.780175969,-4.408166655,3.911472962,-13.13221883,-3.00310084
1.2,5.641346836,5.258074049,-5.008553524,7.355371591,-13.9243939,-4.495730958
1.21,1.463624895,4.182377215,-2.898860242,4.345087084,-10.13862913,-0.151257922
1.22,7.209036634,4.649346333,0.545029667,6.604884844,-7.470245887,-0.443113322
1.23,1.938934244,4.415861764,-4.708360105,2.543921169,-8.512583367,-0.351387342
1.24,8.134641164,4.374168093,-4.658327865,8.030809838,-6.619698238,1.866714514
1.25,3.581670719,2.864857621,-0.739133147,4.370103285,-4.118086108,3.809639753
1.26,5.057632792,1.463951383,-3.140682868,4.153296214,-0.799277415,5.802598809
1.27,5.057632792,1.14707983,-3.816118375,8.21426223,-6.419569344,5.110483158
1.28,5.049294021,-0.253825568,-3.92452159,3.444503983,7.047468965,8.320900605
1.29,8.076269698,7.918132349,-4.041263509,3.102616029,13.16811338,6.244552268
1.3,-0.721129269,1.247144527,-3.782763539,-1.808891773,7.614503563,5.769243834
1.31,-1.329858167,4.199054682,0.545029667,-2.217488821,6.372030846,4.11817307
1.32,-1.69676319,-0.178777082,0.244835711,5.687623539,6.463757001,11.806501
1.33,-0.437611654,-3.189053733,-0.505649041,0.083997339,8.156522037,8.846242002
1.34,-0.229142799,-2.655376104,3.338502703,-1.758859478,11.16681122,9.696794957
1.35,1.997305573,-1.863198194,-0.155422848,-1.441988253,4.320701273,17.80207801
1.36,1.446947376,-2.471924396,-0.33053595,-2.726150373,-0.707551493,11.806501
1.37,0.613071536,-2.822150373,0.144771067,-1.683811033,0.243062779,10.08871651
1.38,0.679781593,-1.996617646,2.262806793,-2.000682232,0.21804661,8.837903249
1.39,10.37777425,-4.414844172,2.854856429,-0.257890213,0.776741105,6.744877024
1.4,-3.131027806,-2.830489086,3.922213832,0.417546209,-9.638307445,7.136798147
1.41,-3.52294882,1.472290109,2.829840245,-0.699842355,-3.959650602,7.662139315
1.42,-1.138066885,-1.346197758,10.04284931,-0.266228934,-1.307939294,4.610158699
1.43,2.205774617,-4.865134411,3.488599839,2.185355869,-12.39007569,5.719211372
1.44,-1.179760643,-4.456537716,4.831135689,-0.132809406,-6.527972497,3.267621847
1.45,-1.955264427,-2.888860078,5.06462025,3.186003331,-11.89809306,1.366390636
1.46,0.429618886,10.91174336,-0.655745969,2.819099221,-15.49206608,-0.418097146
1.47,4.307143499,-1.963262784,0.469981175,0.025626291,-16.72619046,7.520380577
1.48,5.116004191,-3.605989313,-1.656391953,3.102616029,-13.21560569,-1.243630836
1.49,5.107665419,-3.797779661,-2.47358592,3.661310999,-15.29193776,-3.878666086
1.5,1.938934244,-3.222408581,1.92091903,4.345087084,-14.54979513,4.468400119
1.51,3.373201567,-3.272440854,0.811868765,1.476564129,-20.66204345,-0.39308097
1.52,5.349489798,0.171449213,-1.764795248,2.98587381,-15.2752604,-2.661213388
1.53,4.473918878,-1.321181606,-2.231763239,3.252713174,-16.41765941,-1.910728594
1.54,7.876138965,-0.945939294,-3.307457082,3.828085639,-7.42855238,-8.965278094
1.55,8.918486704,3.556972268,-3.490908706,-0.74153595,-17.93529834,-8.865213679
1.56,3.598348252,0.39659471,4.49758635,-2.709472947,-16.27590189,-5.438005446
1.57,6.933856973,-1.788149749,-0.56402007,-0.132809406,-19.60303262,-10.69138874
1.58,1.663755137,-2.955569782,-3.057295758,-1.14179443,-18.56069879,-10.52461481
1.59,1.530334974,-3.180715021,-4.458198899,0.726078949,-18.34389332,-10.32448607
1.6,0.746491653,-2.713747099,-7.543518984,-4.619037672,-13.29899254,-10.72474352
1.61,-0.187449027,-2.330166251,1.720789628,-6.345149712,-18.86089097,-6.588747335
1.62,-0.404256638,-2.613682535,-7.343390209,1.901839152,-12.15659241,-13.78504356
1.63,0.863234261,0.546691719,-2.948892511,0.809466181,-5.027005424,-13.03456154
1.64,0.404602616,-0.720793883,-6.334407435,1.443209228,-14.11618362,-12.67599785
1.65,1.36355978,0.313207487,-8.427420917,-5.936553232,-14.3746828,-6.85558597
1.66,4.674049348,0.621740226,-6.926455219,-7.254068214,-13.5491531,-5.187844107
1.67,-0.69611301,-1.621375421,-4.558263384,-5.753101733,-12.27333405,-7.189134231
1.68,-0.05402895,1.455612658,2.746452966,-5.628021159,17.59599979,-1.185259774
1.69,1.738803982,-3.622666735,-6.484504067,-3.376569934,0.976870503,-6.313569967
1.7,2.013983096,-1.679746437,-6.125939877,-2.259182395,4.979461418,2.058505358
1.71,4.107013057,-2.188408099,-6.684632898,2.510566255,-0.732567654,-7.022360105
1.72,11.43680061,-0.987632886,4.564296214,-2.909602059,-1.90832697,1.80834339
1.73,1.17176832,-2.288472677,-3.674360318,-2.71781166,-2.775553396,4.685207363
1.74,-0.362562868,2.573002098,-3.615989352,-4.368876425,10.28290325,0.590888799
1.75,0.979976873,-0.428938695,0.128093626,1.685032269,6.171901065,0.607566255
1.76,0.312876297,-1.988278931,0.328222918,-1.533714138,11.53371651,-0.051193207
1.77,2.681084099,-0.045357546,17.25587752,3.035906189,6.330337141,4.343319025
1.78,5.332812254,3.331826521,0.078061305,-0.249551493,6.3219984,8.621095677
1.79,5.674701929,1.172096004,13.75359548,2.11864605,4.270668863,2.550490625
1.8,2.656067808,2.539647183,4.38084409,0.100674782,5.279655966,6.352955957
1.81,4.857502293,6.767385811,-1.030988253,3.127632219,0.985209228,2.058505358
1.82,2.405904915,1.372225404,8.575229758,6.371400119,4.804347947,7.912301811
1.83,2.514308832,1.705774435,-2.590327897,6.996805675,-0.582470686,1.024502703
1.84,1.430269857,5.391493841,-5.358779142,3.586262415,-5.118731212,11.03099621
1.85,1.013331907,2.623034471,1.65407983,6.171270371,-7.245100944,1.683262415
1.86,2.806165555,2.623034471,-9.378032145,4.970492185,4.704283111,-0.584871648
1.87,8.626629294,7.192661649,-2.048311537,6.371400119,-10.85575673,1.349713174
1.88,2.839520612,0.913595549,-1.081020554,8.272633448,-11.8647383,0.8243732
1.89,3.031312192,-2.938892356,-9.678225104,5.587558688,-12.13991504,-2.702906982
1.9,4.132029361,-0.020341382,-4.074618343,5.187299319,-13.56583047,-2.235938695
1.91,4.657371809,3.073325871,-8.427420917,5.637591113,-13.03215459,-0.326371166
1.92,1.705448939,1.072031309,-7.99380868,2.068613688,-13.53247573,4.093156853
1.93,2.013983096,-1.154407251,-8.335695256,3.15264841,-14.16621572,6.536408365
1.94,5.065971563,-2.146714523,-10.27861093,3.519552564,-16.83459325,-0.943436794
1.95,6.350142638,-0.270503009,-12.66347573,-0.399648455,-19.61970996,-1.251969559
1.96,4.215417044,-2.371859824,-12.55507282,-1.300230063,-14.77493954,-0.793339762
1.97,3.865188793,-1.629714138,-12.59676625,-3.118069869,-19.80316067,-1.460437624
1.98,6.892163088,-1.613036704,-13.14711942,-2.959634335,-21.02060609,-2.752939294
1.99,3.865188793,6.000221719,-11.72120419,-1.708827182,-19.16108312,3.034137243
2,3.765123587,-0.604051811,-12.73852389,-4.635715088,-20.17006208,-6.338586093
2.01,0.129423667,-1.638052854,-12.48836334,-3.743473213,-16.00906419,-1.00180786
2.02,1.421931097,-0.462293575,-12.26321883,-2.025698377,-16.63446501,-1.693921839
2.03,0.796524198,-2.780456807,-2.448569782,-4.493957051,-14.95839053,-6.913956918
2.04,0.096068645,0.454965768,-6.768019908,-4.05200548,-16.15082172,-3.278278517
2.05,-1.73845694,0.338223654,-10.92902879,0.809466181,-8.962873048,2.617200498
2.06,4.432225032,1.73912934,-10.03678888,-6.903842769,-13.04049328,-3.411697988
2.07,-2.814155456,0.513336827,-10.67886809,-5.194408463,-18.7358109,-6.038392574
2.08,-3.723078678,2.839841432,5.006249108,0.567643214,-10.36377385,-4.937682747
2.09,-3.698062447,0.963627894,-4.950182584,-5.269456818,-12.10656028,-7.972972497
2.1,-0.220804045,0.429949601,-6.025875445,-7.654325817,-8.771083007,-5.663150634
2.11,-2.08868441,0.121416882,7.916468965,-1.133455712,-10.50553164,-4.59579552
2.12,-2.580670543,5.15800921,-7.610228573,-5.786456552,-9.421501358,-6.772198899
2.13,-1.63005319,10.13623936,2.129387173,-5.444569641,-9.413162662,-2.969745969
2.14,4.207078276,-2.029972508,-1.731440388,-4.443924801,-5.318860192,1.51648779
2.15,-1.321519416,-0.62906797,4.689377215,-3.193118277,-5.252150533,-2.327664614
2.16,1.555351254,-3.130682747,10.16793056,-2.626085812,-0.865987175,-4.070456533
2.17,2.997957134,-2.78879552,1.520660239,1.076305342,-4.576715156,-3.136520323
2.18,2.564341411,-3.847811923,1.50398279,-1.525375421,-1.491391097,-5.946666771
2.19,-1.67174694,-2.371859824,2.746452966,-3.610053844,-2.316924068,-5.796569996
2.2,0.39626386,-0.795842355,-0.855875193,-3.193118277,3.378424371,-3.236584932
2.21,3.506621822,-4.164682899,-0.088713092,-3.118069869,8.281603239,-6.363602218
2.22,6.958873305,-5.098618212,-1.998279253,3.044244919,-0.490744757,-1.677244396
2.23,3.056328487,-2.546972823,1.37890193,0.701062779,-0.832632295,-3.770262784
2.24,3.514960589,-4.740053796,0.34490036,1.334805802,-3.834569934,-4.512408385
2.25,1.547012494,-1.913230489,-0.639068533,3.544568758,-3.917957047,-1.360372954
2.26,3.339846504,0.154771769,-3.457553866,6.446448778,-5.418924677,-5.929989352
2.27,2.364211102,9.285686832,-3.991231259,11.88331267,-4.768505464,-3.00310084
2.28,-0.029012684,7.084257998,-5.683988608,10.90767832,-4.768505464,-4.095472677
2.29,4.465580109,-1.362875193,-4.825101994,9.298299344,-3.484344034,0.240662232
2.3,2.072354427,-2.113359662,-8.535823967,11.29959977,-1.899988253,-5.404650602
2.31,5.382844886,-2.913876217,-8.452437006,9.77360806,-3.309231069,4.076479376
2.32,2.731116681,-3.247424718,-9.453080388,5.670946064,-2.78389211,-1.276985727
2.33,-3.139366552,-3.564295758,-8.444098309,4.970492185,-4.893586093,-2.802971605
2.34,-1.488294433,9.485816814,-7.443454598,3.502875101,-2.100117452,-6.305231259
2.35,-4.415194325,9.485816814,-2.907198954,0.392530043,-7.528616795,-5.58810224
2.36,-5.60763413,-0.954278012,-8.319017863,2.98587381,-5.510650452,-0.559855473
2.37,-5.440859363,-1.896553058,-9.636531639,0.417546209,-6.678069163,0.991147785
2.38,2.322517289,-0.270503009,-4.95852129,-6.011601569,-5.135408627,1.433100481
2.39,-3.589658775,0.913595549,-6.392778348,-2.951295622,-6.086021159,1.666584952
2.4,-6.283071834,0.596724056,-4.624973039,-4.460602218,-8.454212477,-3.378343121
2.41,-8.284367781,1.030337687,-1.214440019,-7.97953508,-1.991714138,-2.511116444
2.42,-6.224700681,11.21193852,-2.923876377,-9.597242184,-9.955177852,-3.286617234
2.43,7.392489758,5.483219951,-3.032279624,-9.105259186,-7.962229222,-2.294309735
2.44,-5.907828685,9.66926931,-4.191360256,-13.70821572,-6.244456552,-5.379634469
2.45,-0.020673929,4.574297719,-3.624328061,-4.685747335,8.106489558,-4.745892356
2.46,11.32005752,-0.220470686,-1.723101673,-11.7069311,-5.994295402,-1.251969559
2.47,-1.763473189,-1.179423405,-1.673069383,-4.102037737,-8.04561622,-0.868388279
2.48,2.530986359,-0.962616731,-2.064988965,-10.74798177,-6.894875445,-4.120488821
2.49,1.063364457,-2.029972508,0.003012825,3.077599839,8.790266852,2.542151891
2.5,-1.338196918,-1.112713661,0.394932685,-10.84804606,1.260387173,0.198968596
2.51,2.722777917,-0.895906982,-0.188777725,-13.09949178,-7.687052112,-2.669552106
2.52,0.371247591,-3.25576343,2.17941953,-11.923737,6.76395171,-1.652228231
2.53,2.814504319,-1.863198194,0.311545477,-14.27524613,7.080823938,-1.677244396
2.54,1.271833428,-2.947231069,-0.055358213,-10.25599896,-2.675488821,7.81223681
2.55,3.114699841,0.680111288,0.75349771,-11.03149726,-0.957713092,0.732647183
2.56,1.655416377,-3.389182819,-0.255487479,-11.61520553,-1.708197758,1.333035713
2.57,1.588706295,-3.539279624,-1.306165898,-11.75696323,-0.599148127,2.150231418
2.58,0.954960599,-3.038956909,-0.205455164,-11.10654547,-2.742198538,2.608861764
2.59,1.230139632,-5.615617991,1.295514693,-12.03213994,-6.111037274,2.917394948
2.6,2.897891961,-5.557247052,-2.540295622,-12.02380125,-5.985956696,11.58135443
2.61,-2.072006913,-3.78110224,0.861901098,-11.15657761,-8.37082549,4.460061379
2.62,-0.629402985,-3.380844107,-1.36453691,-9.247017007,-9.313098309,9.996990182
2.63,-2.572331795,-2.205085529,-2.540295622,-9.58890349,-10.47217687,7.295234361
2.64,-2.105361908,-0.120406036,-2.41521493,-7.454197022,-11.13093355,8.537708153
2.65,15.57284482,-4.473215133,-2.006617967,14.10976163,-10.06358088,-1.302001896
2.66,-2.580670543,0.988644066,-3.749408702,-5.761440438,-8.954534351,3.009121036
2.67,6.458546719,-2.81381166,-3.399182895,-3.760150634,-10.83907934,-10.69138874
2.68,-4.790437676,-1.162745969,-0.922584932,-1.625440019,-10.36377385,1.049518892
2.69,-4.548614189,-1.046003915,-0.739133147,0.042303733,-13.87436179,-1.610534622
2.7,2.339194814,-0.212131965,2.971598626,0.34249771,-14.45806962,-4.470714817
2.71,0.212811225,-1.571343121,-3.474231286,1.64333864,-10.11361304,-9.765793297
2.72,7.892816525,-1.763133601,-3.299118371,7.113548061,-13.9243939,-6.73884407
2.73,19.1335175,6.225367681,-3.724392574,2.302098055,-12.9654451,-9.807486792
2.74,0.26284376,1.530661189,-3.340811923,-0.032744757,-13.25729911,-8.773487962
2.75,-3.43122263,7.692986249,0.22815827,6.18794785,-10.33875777,-7.414279285
2.76,0.021019847,5.741720823,-1.83984368,4.22000608,-13.79931364,-10.29113128
2.77,-4.19004829,4.032280015,-1.206101303,0.61767555,-11.21432046,-7.739488779
2.78,-4.523597965,2.406227527,-1.656391953,1.268096004,-10.61393465,-6.830569849
2.79,-2.922559159,3.106680792,-0.922584932,-5.261118112,-13.11554146,-6.321908676
2.8,-1.413245677,5.30810647,7.966501425,-1.375278517,-12.49847863,-7.280859996
2.81,-2.230443135,0.913595549,1.729128352,-7.162342506,-10.56390249,-6.813892435
2.82,0.99665439,-0.637406689,1.962612658,-10.6229014,-2.833924396,-17.00377552
2.83,2.089031951,0.705127458,2.24612934,-9.697306513,-10.83074065,-4.554101953
2.84,3.014634663,0.530014273,5.014587842,-9.889096468,-7.595326403,-19.31358895
2.85,3.923560165,0.113078161,-0.438939294,-7.779406307,-10.08859696,-19.57208783
2.86,2.105709474,-0.787503636,-2.373521365,-10.05587033,-5.710779406,-18.93000994
2.87,1.763820264,1.322193052,5.589960583,-13.09949178,-10.38045124,-10.39953435
2.88,4.974245082,-1.879875626,-1.906553396,-11.17325499,-8.387502888,-11.44187132
2.89,5.257763307,3.573649731,-1.106036704,-13.59147415,-6.35285971,-15.70294124
2.9,7.425844873,-1.779811033,-0.930923649,-15.8512566,-5.610714931,-17.68754718
2.91,2.264145953,2.606357014,-0.447278012,-11.79031799,-7.695390813,-12.19235373
2.92,2.681084099,2.49795354,-4.950182584,-14.87563116,-5.010328008,-12.67599785
2.93,1.096719491,-2.530295395,-0.7641493,-16.30988384,-4.434957094,-4.28726311
2.94,5.27444085,0.2048041,-5.258714684,-14.0084083,-0.999406689,-18.1211584
2.95,0.446296399,-4.047940965,-7.084890522,-16.49333472,-1.449697506,-16.678567
2.96,-1.73845694,4.165699748,-6.701310301,-15.1091142,4.078877967,-12.72602999
2.97,2.372549864,3.498601146,-6.517858873,-9.789032145,1.410484246,-9.790809394
2.98,8.835098869,-6.582907661,-3.807779666,-12.62418671,4.04552303,-4.45403739
2.99,-1.563343188,-1.179423405,-3.841134502,-9.947467321,10.88329354,-13.12628713
3,-2.814155456,-2.863843939,-2.648698884,-11.66523766,5.87170642,-10.18272822
3.01,5.099326648,4.424200498,-2.148376104,-10.33938588,9.849288122,-8.67342354
3.02,0.271182516,-1.471278517,-3.816118375,-10.71462701,10.90830981,-3.194891345
3.03,1.972289289,-2.496940539,-0.722455712,-6.54527858,9.59912558,-3.378343121
3.04,0.838217987,-0.395583814,-2.815473125,-7.804422404,5.804996504,-3.628504614
3.05,1.897240438,2.431243712,-3.374166764,-4.310505464,5.046171315,1.89173071
3.06,-1.429923178,1.297176877,-1.072681837,3.544568758,2.085921169,3.067492185
3.07,-0.420934146,0.571707887,0.22815827,-3.668424819,3.003181445,3.242605638
3.08,-0.07070646,2.43958244,1.353885758,-3.284844107,0.676676411,0.182291142
3.09,1.421931097,2.239452966,0.178125948,-0.958342633,-2.025069004,7.036733174
3.1,2.556002648,3.65703705,4.731070883,0.450901098,1.135306286,0.21564605
3.11,1.263494669,8.843733174,0.90359471,0.684385333,-3.509360171,7.670478064
3.12,5.141020505,7.150967937,3.505277299,2.343791693,-3.867924779,7.670478064
3.13,7.734379705,7.067580514,4.047294804,4.036553952,-11.33940083,7.095104408
3.14,4.60733919,10.35304691,1.90424158,10.79093577,-5.29384407,9.171453395
3.15,2.364211102,5.358138892,0.570045831,11.80826386,-7.42855238,0.148936234
3.16,1.963950528,3.782118033,-0.939262366,9.70689806,-3.884602202,9.896925103
3.17,3.48994429,7.567905091,0.878578543,8.155891013,-15.37532456,2.967427359
3.18,4.440563802,1.830855331,-6.976487421,9.548461816,-16.95133472,0.599227527
