Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
0.34,0.329553809,-0.095389873,0.103077465,-0.057760919,-0.11550229,0.032194058
0.35,0.229488737,-0.195454523,0.044706425,-0.032744757,-0.173873344,0.098903872
0.36,0.112746156,-0.028680104,0.069722585,-0.049422199,-0.148857178,0.098903872
0.37,0.054374868,-0.012002661,0.086400025,0.000610127,-0.082147402,0.107242599
0.38,0.254505004,-0.028680104,0.061383865,-0.016067315,0.101304491,0.198968596
0.39,0.146101179,0.021352224,0.069722585,-0.016067315,0.009578543,0.140597507
0.4,0.196133713,-0.062034988,0.028028985,0.042303733,-0.015437624,0.232323505
0.41,0.179456202,-0.00366394,0.128093626,-0.032744757,-0.090486124,0.140597507
0.42,0.171117446,-0.037018825,0.019690265,0.058981175,-0.090486124,0.073887692
0.43,0.221149981,0.046368388,0.111416186,0.067319896,-0.107163568,0.232323505
0.44,0.271182516,-0.16209964,0.044706425,0.058981175,-0.065469957,0.090565145
0.45,0.16277869,-0.020341382,0.111416186,0.008948848,0.051272155,0.065548965
0.46,0.096068645,0.021352224,0.028028985,-0.057760919,-0.007098902,0.057210238
0.47,0.062713624,-0.120406036,0.136432346,0.042303733,-0.023776346,0.165613688
0.48,0.16277869,0.063045831,0.053045145,-0.041083478,0.109643214,0.182291142
0.49,0.271182516,0.038029667,0.086400025,0.058981175,-0.082147402,0.324049506
0.5,0.237827492,0.013013503,0.103077465,0.050642454,-0.107163568,0.332388233
0.51,0.196133713,0.021352224,0.078061305,-0.099454523,-0.132179734,0.173952415
0.52,0.204472469,0.05470711,0.086400025,0.050642454,-0.107163568,0.115581326
0.53,0.146101179,0.004674782,0.086400025,-0.041083478,-0.082147402,0.157274961
0.54,0.212811225,0.071384553,0.144771067,-0.016067315,0.001239821,0.13225878
0.55,0.146101179,0.071384553,0.053045145,0.025626291,0.084627046,0.098903872
0.56,0.121084912,0.104739439,0.136432346,-0.041083478,0.142998104,0.207307323
0.57,0.096068645,0.038029667,0.019690265,0.058981175,0.026255988,0.274017141
0.58,0.221149981,-0.170438361,0.136432346,-0.041083478,0.017917266,0.082226419
0.59,0.354570078,0.013013503,0.019690265,0.042303733,0.03459471,0.198968596
0.6,0.346231322,-0.145422199,0.144771067,-0.074438361,-0.11550229,0.048871511
0.61,0.179456202,-0.170438361,0.053045145,-0.016067315,0.001239821,0.140597507
0.62,0.129423667,0.138094326,0.236496991,0.01728757,0.101304491,0.065548965
0.63,0.104407401,0.038029667,0.069722585,-0.016067315,-0.015437624,0.123920053
0.64,0.137762423,-0.020341382,0.144771067,0.033965012,-0.048792513,0.065548965
0.65,0.129423667,0.004674782,0.203142109,0.033965012,-0.173873344,0.115581326
0.66,0.212811225,0.013013503,0.053045145,0.058981175,-0.11550229,0.073887692
0.67,0.16277869,-0.087051152,0.119754906,0.100674782,-0.190550787,0.299033324
0.68,0.337892566,0.004674782,0.086400025,-0.116131965,-0.123841012,0.223984778
0.69,0.321215053,-0.028680104,0.111416186,0.075658618,-0.023776346,0.240662232
0.7,0.204472469,-0.045357546,0.044706425,-0.099454523,-0.07380868,0.065548965
0.71,0.037697357,-0.062034988,0.136432346,0.050642454,0.117981936,0.090565145
0.72,0.08772989,-0.028680104,0.153109787,-0.007728594,0.076288323,0.249000959
0.73,0.154439934,-0.020341382,0.128093626,-0.016067315,-0.082147402,0.140597507
0.74,0.212811225,-0.028680104,0.161448507,0.050642454,0.042933433,0.048871511
0.75,0.246166248,-0.012002661,0.086400025,-0.074438361,-0.032115069,0.090565145
0.76,0.26284376,-0.070373709,0.036367705,0.01728757,-0.140518456,0.015516605
0.77,0.196133713,-0.028680104,0.128093626,-0.032744757,0.092965768,0.157274961
0.78,0.279521272,-0.00366394,0.069722585,-0.007728594,-0.032115069,0.090565145
0.79,0.137762423,-0.020341382,0.061383865,0.042303733,0.142998104,0.223984778
0.8,0.121084912,-0.020341382,0.094738745,-0.057760919,-0.11550229,0.073887692
0.81,0.029358602,-0.078712431,0.053045145,-0.024406036,-0.082147402,0.13225878
0.82,0.26284376,-0.187115803,0.211480829,-0.024406036,0.017917266,-0.001160848
0.83,0.287860029,-0.012002661,0.061383865,0.01728757,-0.015437624,0.307372051
0.84,0.329553809,0.021352224,0.119754906,0.050642454,0.042933433,0.048871511
0.85,0.212811225,0.004674782,0.036367705,-0.016067315,-0.048792513,0.290694596
0.86,0.237827492,0.113078161,0.244835711,0.125690946,-0.040453791,0.065548965
0.87,0.154439934,0.129755604,0.078061305,0.008948848,0.084627046,0.249000959
0.88,0.16277869,-0.145422199,0.103077465,0.008948848,-0.082147402,0.032194058
0.89,0.179456202,0.05470711,0.153109787,-0.057760919,-0.090486124,0.207307323
0.9,0.129423667,0.071384553,0.153109787,-0.107793244,-0.023776346,0.082226419
0.91,0.26284376,-0.120406036,0.194803389,0.042303733,-0.015437624,0.115581326
0.92,0.296198785,0.046368388,0.244835711,-0.091115803,-0.11550229,0.040532785
0.93,0.412941373,0.004674782,0.128093626,-0.049422199,0.059610878,0.13225878
0.94,0.229488737,0.071384553,0.128093626,-0.016067315,-0.023776346,0.073887692
0.95,0.121084912,-0.103728594,0.094738745,0.000610127,-0.048792513,0.090565145
0.96,0.112746156,0.071384553,0.078061305,0.067319896,-0.123841012,-0.001160848
0.97,0.171117446,0.046368388,0.161448507,-0.016067315,0.026255988,0.007177878
0.98,0.271182516,0.063045831,0.053045145,0.01728757,-0.107163568,0.13225878
0.99,0.296198785,-0.070373709,0.136432346,-0.032744757,-0.182212065,0.190629869
1,0.212811225,-0.037018825,0.078061305,-0.041083478,0.026255988,0.073887692
1.01,0.229488737,-0.062034988,0.253174432,0.025626291,-0.048792513,0.148936234
1.02,0.304537541,0.029690946,0.028028985,-0.041083478,0.076288323,0.015516605
1.03,0.296198785,0.046368388,0.111416186,0.058981175,-0.015437624,0.148936234
1.04,0.196133713,-0.095389873,0.186464668,-0.091115803,-0.048792513,0.032194058
1.05,0.062713624,0.021352224,0.111416186,-0.032744757,-0.190550787,0.240662232
1.06,0.021019847,-0.16209964,0.178125948,-0.091115803,-0.098824846,0.032194058
1.07,0.137762423,-0.00366394,0.103077465,-0.041083478,-0.123841012,0.082226419
1.08,0.287860029,-0.053696267,0.094738745,0.033965012,0.059610878,0.032194058
1.09,0.312876297,-0.220470686,0.053045145,0.008948848,-0.007098902,0.173952415
1.1,0.287860029,0.004674782,0.086400025,0.117352224,0.084627046,0.265678414
1.11,0.237827492,-0.137083478,0.186464668,-0.082777082,-0.007098902,0.140597507
1.12,0.187794957,-0.037018825,0.119754906,-0.06609964,-0.090486124,0.198968596
1.13,0.212811225,-0.112067315,0.019690265,0.050642454,0.03459471,0.140597507
1.14,0.096068645,-0.012002661,0.144771067,-0.032744757,-0.082147402,0.115581326
1.15,0.021019847,-0.012002661,0.028028985,0.142368388,-0.123841012,0.057210238
1.16,0.196133713,-0.095389873,0.086400025,-0.024406036,-0.032115069,0.082226419
1.17,0.304537541,-0.062034988,0.028028985,0.008948848,-0.023776346,0.098903872
1.18,0.371247591,0.029690946,0.253174432,-0.016067315,-0.032115069,0.115581326
1.19,0.271182516,0.029690946,0.053045145,-0.057760919,0.126320659,0.173952415
1.2,0.129423667,-0.078712431,0.078061305,0.050642454,0.026255988,0.098903872
1.21,0.246166248,0.004674782,0.111416186,0.042303733,0.03459471,0.13225878
1.22,0.204472469,0.004674782,0.236496991,0.042303733,-0.098824846,0.048871511
1.23,0.204472469,-0.028680104,0.21981955,-0.057760919,0.026255988,0.107242599
1.24,0.16277869,0.004674782,0.094738745,-0.082777082,0.092965768,0.123920053
1.25,0.187794957,-0.037018825,0.161448507,0.042303733,-0.098824846,0.123920053
1.26,0.271182516,0.063045831,0.094738745,-0.107793244,-0.090486124,0.140597507
1.27,0.296198785,-0.012002661,0.136432346,0.01728757,-0.015437624,0.048871511
1.28,0.312876297,-0.16209964,0.053045145,0.008948848,0.017917266,0.165613688
1.29,0.129423667,0.063045831,0.144771067,-0.057760919,0.03459471,0.140597507
1.3,0.046036113,-0.062034988,0.061383865,0.042303733,-0.123841012,0.057210238
1.31,0.146101179,-0.128744757,0.269851873,-0.091115803,-0.082147402,0.198968596
1.32,0.229488737,0.046368388,0.103077465,0.067319896,-0.048792513,0.015516605
1.33,0.254505004,0.013013503,0.278190594,0.025626291,-0.023776346,0.115581326
1.34,0.237827492,0.071384553,0.21981955,0.058981175,-0.065469957,0.198968596
1.35,0.221149981,-0.120406036,0.128093626,0.067319896,-0.107163568,0.249000959
1.36,0.237827492,0.079723274,0.086400025,0.025626291,-0.07380868,0.148936234
1.37,0.254505004,0.029690946,0.078061305,0.058981175,0.017917266,0.007177878
1.38,0.16277869,0.038029667,0.119754906,-0.016067315,0.009578543,0.098903872
1.39,0.071052379,-0.00366394,0.053045145,0.042303733,0.067949601,0.13225878
1.4,0.121084912,-0.145422199,0.119754906,0.083997339,-0.123841012,0.073887692
1.41,0.229488737,0.038029667,0.061383865,-0.06609964,0.142998104,0.190629869
1.42,0.229488737,0.088061996,0.153109787,0.075658618,0.109643214,0.073887692
1.43,0.246166248,0.004674782,0.028028985,-0.06609964,0.059610878,0.232323505
1.44,0.204472469,0.004674782,0.119754906,0.050642454,-0.040453791,0.065548965
1.45,0.304537541,0.063045831,0.044706425,-0.007728594,0.001239821,0.065548965
1.46,0.279521272,0.029690946,0.111416186,-0.06609964,-0.140518456,0.232323505
1.47,0.137762423,0.004674782,0.053045145,-0.049422199,0.059610878,0.157274961
1.48,0.062713624,-0.045357546,0.103077465,-0.041083478,-0.032115069,0.282355869
1.49,0.096068645,0.029690946,0.078061305,-0.007728594,0.151336827,0.223984778
1.5,0.146101179,-0.087051152,0.053045145,-0.082777082,0.059610878,0.140597507
1.51,0.321215053,-0.028680104,0.103077465,0.042303733,-0.015437624,0.349065689
1.52,0.329553809,-0.053696267,0.094738745,-0.016067315,-0.082147402,0.157274961
1.53,0.279521272,-0.070373709,0.144771067,-0.099454523,0.009578543,0.090565145
1.54,0.129423667,-0.00366394,0.044706425,0.050642454,0.03459471,0.157274961
1.55,0.171117446,-0.220470686,0.144771067,-0.074438361,-0.132179734,0.13225878
1.56,0.171117446,-0.00366394,0.069722585,0.109013503,0.084627046,0.065548965
1.57,0.129423667,0.004674782,0.161448507,0.033965012,-0.090486124,-0.026177028
1.58,0.187794957,-0.020341382,0.144771067,-0.06609964,-0.023776346,0.249000959
1.59,0.146101179,-0.220470686,0.178125948,0.033965012,-0.090486124,0.232323505
1.6,0.221149981,0.038029667,0.178125948,0.008948848,0.051272155,0.307372051
1.61,0.296198785,-0.195454523,0.144771067,0.109013503,-0.107163568,0.090565145
1.62,0.26284376,-0.112067315,0.103077465,0.050642454,-0.098824846,0.115581326
1.63,0.212811225,-0.012002661,0.144771067,0.000610127,-0.07380868,0.173952415
1.64,0.096068645,0.063045831,0.119754906,0.008948848,0.151336827,0.157274961
1.65,0.096068645,-0.012002661,0.136432346,-0.124470686,0.092965768,0.232323505
1.66,0.046036113,-0.120406036,0.144771067,-0.016067315,0.117981936,0.182291142
1.67,0.096068645,0.129755604,0.094738745,-0.06609964,0.076288323,0.048871511
1.68,0.329553809,0.063045831,0.169787227,0.109013503,0.026255988,0.148936234
1.69,0.179456202,-0.070373709,0.203142109,0.000610127,-0.148857178,0.040532785
1.7,0.246166248,0.079723274,0.161448507,0.042303733,-0.090486124,0.157274961
1.71,0.279521272,0.013013503,0.061383865,0.008948848,-0.048792513,0.023855331
1.72,0.204472469,-0.078712431,0.169787227,-0.041083478,0.134659382,0.148936234
1.73,0.112746156,0.088061996,0.069722585,0.067319896,0.109643214,0.13225878
1.74,0.112746156,0.004674782,0.294868035,0.008948848,0.126320659,0.198968596
1.75,0.287860029,0.063045831,0.111416186,-0.024406036,-0.065469957,0.165613688
1.76,0.246166248,0.046368388,0.153109787,0.008948848,0.059610878,0.165613688
1.77,0.271182516,0.071384553,0.086400025,-0.032744757,0.017917266,0.115581326
1.78,0.26284376,0.038029667,0.078061305,0.100674782,-0.098824846,0.223984778
1.79,0.187794957,0.104739439,0.128093626,0.008948848,0.101304491,0.173952415
1.8,0.187794957,-0.012002661,0.078061305,-0.057760919,-0.057131235,0.265678414
1.81,0.246166248,-0.028680104,0.194803389,0.067319896,0.15967555,0.157274961
1.82,0.237827492,0.013013503,0.078061305,-0.091115803,-0.023776346,0.123920053
1.83,0.096068645,-0.145422199,0.144771067,0.083997339,0.067949601,0.265678414
1.84,0.16277869,0.021352224,0.036367705,-0.091115803,0.059610878,0.257339687
1.85,0.287860029,-0.028680104,0.186464668,0.042303733,0.026255988,0.098903872
1.86,0.304537541,-0.178777082,0.036367705,0.050642454,0.03459471,0.207307323
1.87,0.129423667,-0.070373709,0.086400025,-0.024406036,-0.057131235,0.048871511
1.88,-0.003996419,-0.062034988,0.028028985,0.067319896,-0.082147402,0.015516605
1.89,0.079391134,-0.070373709,0.128093626,-0.116131965,0.026255988,0.290694596
1.9,0.221149981,0.004674782,0.094738745,-0.157825568,0.084627046,0.107242599
1.91,0.204472469,-0.028680104,0.111416186,-0.007728594,-0.048792513,0.090565145
1.92,0.212811225,-0.012002661,0.278190594,-0.024406036,0.042933433,0.307372051
1.93,0.146101179,-0.020341382,0.119754906,0.067319896,-0.11550229,0.065548965
1.94,0.279521272,-0.078712431,0.144771067,0.025626291,-0.082147402,0.115581326
1.95,0.312876297,-0.028680104,0.094738745,-0.024406036,-0.040453791,0.065548965
1.96,0.279521272,-0.028680104,0.253174432,0.050642454,0.134659382,0.123920053
1.97,0.196133713,-0.028680104,0.194803389,0.067319896,0.026255988,0.190629869
1.98,0.129423667,-0.087051152,0.211480829,0.067319896,-0.023776346,0.13225878
1.99,0.146101179,-0.095389873,0.053045145,-0.06609964,0.076288323,0.182291142
2,0.229488737,-0.053696267,0.261513153,0.100674782,0.026255988,0.115581326
2.01,0.329553809,0.021352224,0.153109787,-0.091115803,-0.107163568,0.082226419
2.02,0.346231322,-0.053696267,0.169787227,-0.057760919,0.03459471,0.257339687
2.03,0.271182516,0.038029667,0.086400025,0.033965012,-0.032115069,0.207307323
2.04,0.196133713,-0.012002661,0.169787227,-0.032744757,0.109643214,0.015516605
2.05,0.26284376,0.004674782,0.111416186,0.050642454,0.126320659,0.007177878
2.06,0.204472469,0.013013503,0.211480829,-0.041083478,0.126320659,0.123920053
2.07,0.137762423,-0.012002661,0.261513153,-0.049422199,0.051272155,0.173952415
2.08,0.246166248,-0.012002661,0.178125948,-0.041083478,0.059610878,0.182291142
2.09,0.287860029,-0.128744757,0.119754906,0.008948848,0.03459471,0.148936234
2.1,0.329553809,0.038029667,0.086400025,0.083997339,-0.090486124,0.115581326
2.11,0.279521272,0.05470711,0.161448507,0.067319896,0.142998104,0.307372051
2.12,0.196133713,0.05470711,0.061383865,0.075658618,0.101304491,0.140597507
2.13,0.171117446,0.088061996,0.136432346,-0.06609964,0.142998104,-0.051193207
2.14,0.187794957,0.05470711,0.061383865,-0.032744757,0.109643214,0.249000959
2.15,0.171117446,0.046368388,0.253174432,0.000610127,0.059610878,0.107242599
2.16,0.154439934,0.029690946,0.094738745,-0.032744757,0.051272155,0.090565145
2.17,0.129423667,0.05470711,0.178125948,0.050642454,-0.032115069,0.223984778
2.18,0.137762423,0.063045831,0.078061305,0.058981175,-0.057131235,0.090565145
2.19,0.312876297,0.063045831,0.069722585,-0.057760919,-0.032115069,0.040532785
2.2,0.271182516,0.021352224,0.086400025,0.050642454,0.109643214,0.232323505
2.21,0.246166248,-0.028680104,0.086400025,0.025626291,0.026255988,0.240662232
2.22,0.121084912,-0.120406036,0.128093626,0.058981175,-0.07380868,0.382420599
2.23,0.16277869,-0.012002661,0.069722585,0.025626291,-0.065469957,0.173952415
2.24,0.16277869,-0.00366394,0.136432346,0.142368388,0.051272155,0.107242599
2.25,0.287860029,0.029690946,0.086400025,0.042303733,-0.007098902,0.048871511
2.26,0.229488737,-0.103728594,0.111416186,-0.082777082,0.109643214,0.123920053
2.27,0.346231322,0.071384553,0.069722585,0.067319896,-0.065469957,0.223984778
2.28,0.26284376,-0.103728594,0.178125948,-0.099454523,0.142998104,0.140597507
2.29,0.221149981,-0.037018825,0.044706425,0.000610127,-0.032115069,0.21564605
2.3,0.187794957,-0.00366394,0.153109787,0.042303733,0.051272155,0.390759327
2.31,0.254505004,0.063045831,0.128093626,-0.032744757,0.076288323,0.207307323
2.32,0.146101179,0.004674782,0.119754906,0.067319896,-0.140518456,0.240662232
2.33,0.271182516,-0.028680104,0.128093626,-0.049422199,0.051272155,0.182291142
2.34,0.237827492,-0.037018825,0.169787227,0.050642454,0.084627046,-0.109564292
2.35,0.154439934,-0.045357546,0.111416186,-0.082777082,-0.032115069,-0.06787066
2.36,0.379586347,-0.087051152,0.094738745,0.083997339,0.184691719,0.048871511
2.37,0.379586347,-0.078712431,0.178125948,-0.024406036,0.109643214,-0.026177028
2.38,0.012681092,-0.028680104,0.144771067,0.067319896,-0.032115069,0.182291142
2.39,0.021019847,-0.012002661,0.194803389,0.025626291,0.076288323,0.065548965
2.4,-0.062367705,-0.020341382,0.144771067,0.058981175,0.009578543,0.057210238
2.41,-0.137416499,-0.062034988,0.244835711,-0.016067315,-0.057131235,0.082226419
2.42,-0.154094008,-0.187115803,0.061383865,0.033965012,0.051272155,-0.001160848
2.43,-0.112400234,0.021352224,0.169787227,-0.007728594,0.126320659,0.015516605
2.44,0.029358602,-0.045357546,0.086400025,0.117352224,0.134659382,-0.051193207
2.45,0.08772989,0.029690946,0.211480829,-0.032744757,0.117981936,0.098903872
2.46,-0.029012684,0.046368388,0.244835711,0.025626291,0.009578543,0.090565145
2.47,-0.095722724,-0.028680104,0.22815827,-0.091115803,0.03459471,0.157274961
2.48,-0.079045214,-0.037018825,0.086400025,-0.06609964,-0.082147402,0.082226419
2.49,0.029358602,0.121416882,0.094738745,0.100674782,-0.07380868,-0.059531934
2.5,-0.170771517,0.079723274,0.161448507,-0.016067315,-0.123841012,-0.042854481
2.51,-0.204126536,-0.153760919,0.169787227,0.134029667,0.017917266,0.157274961
2.52,-0.037351439,0.021352224,0.169787227,0.067319896,-0.007098902,0.140597507
2.53,-0.012335174,0.104739439,0.136432346,-0.024406036,-0.057131235,0.265678414
2.54,0.054374868,0.021352224,0.111416186,0.058981175,0.092965768,-0.009499575
2.55,0.08772989,0.079723274,0.069722585,-0.016067315,0.001239821,-0.059531934
2.56,0.037697357,0.129755604,0.128093626,0.01728757,0.059610878,0.073887692
2.57,-0.120738989,0.088061996,0.069722585,-0.074438361,0.017917266,-0.092886839
2.58,-0.07070646,0.013013503,0.153109787,0.109013503,-0.007098902,0.098903872
2.59,-0.037351439,0.021352224,0.211480829,0.000610127,0.126320659,0.123920053
2.6,0.004342336,0.079723274,0.136432346,0.042303733,0.126320659,-0.051193207
2.61,0.037697357,0.013013503,0.078061305,0.058981175,0.03459471,0.115581326
2.62,0.054374868,0.05470711,0.21981955,-0.032744757,0.042933433,-0.101225565
2.63,0.071052379,-0.087051152,0.236496991,0.008948848,-0.107163568,-0.001160848
2.64,0.071052379,0.046368388,0.086400025,0.075658618,0.03459471,0.073887692
2.65,-0.045690194,-0.00366394,0.136432346,-0.057760919,0.03459471,-0.009499575
2.66,-0.095722724,0.013013503,0.119754906,0.09233606,0.001239821,0.057210238
2.67,-0.145755253,0.021352224,0.303206756,-0.016067315,-0.057131235,0.015516605
2.68,0.012681092,0.071384553,0.094738745,0.134029667,0.151336827,0.107242599
2.69,0.104407401,-0.037018825,0.261513153,0.067319896,0.134659382,0.040532785
2.7,0.096068645,-0.078712431,0.111416186,0.109013503,-0.040453791,-0.059531934
2.71,0.079391134,0.029690946,0.186464668,0.109013503,0.059610878,0.107242599
2.72,0.012681092,0.038029667,0.203142109,0.050642454,0.03459471,-0.076209386
2.73,0.029358602,-0.145422199,0.203142109,0.117352224,-0.07380868,0.182291142
2.74,-0.079045214,0.038029667,0.278190594,-0.041083478,0.092965768,-0.084548113
2.75,-0.120738989,-0.028680104,0.22815827,0.050642454,0.084627046,0.115581326
2.76,-0.062367705,-0.062034988,0.161448507,0.01728757,0.026255988,-0.06787066
2.77,-0.045690194,-0.087051152,0.136432346,0.075658618,0.109643214,0.182291142
2.78,0.021019847,-0.012002661,0.153109787,0.125690946,-0.023776346,0.048871511
2.79,0.054374868,-0.053696267,0.061383865,0.033965012,0.042933433,0.140597507
2.8,0.171117446,0.05470711,0.169787227,0.117352224,-0.140518456,-0.059531934
2.81,-0.003996419,-0.078712431,0.094738745,0.008948848,0.009578543,-0.06787066
2.82,-0.029012684,0.004674782,0.153109787,0.050642454,0.084627046,-0.009499575
2.83,-0.120738989,0.079723274,0.094738745,0.075658618,0.026255988,0.207307323
2.84,0.012681092,0.004674782,0.261513153,0.058981175,0.184691719,0.107242599
2.85,0.029358602,0.013013503,0.069722585,0.100674782,0.092965768,0.023855331
2.86,0.012681092,0.021352224,0.178125948,0.033965012,0.092965768,0.048871511
2.87,0.08772989,-0.020341382,0.103077465,0.083997339,0.001239821,0.107242599
2.88,0.112746156,-0.028680104,0.244835711,0.025626291,0.026255988,0.057210238
2.89,0.08772989,0.071384553,0.103077465,-0.082777082,0.092965768,0.140597507
2.9,-0.05402895,0.021352224,0.128093626,0.142368388,0.092965768,0.023855331
2.91,-0.170771517,0.038029667,0.086400025,-0.032744757,0.03459471,-0.059531934
2.92,-0.120738989,0.088061996,0.078061305,0.109013503,0.101304491,0.082226419
2.93,-0.012335174,0.038029667,0.161448507,0.067319896,0.117981936,0.165613688
2.94,0.037697357,0.079723274,0.061383865,0.000610127,0.084627046,-0.034515754
2.95,0.137762423,0.05470711,0.136432346,0.09233606,-0.11550229,0.015516605
2.96,-0.020673929,0.088061996,0.194803389,0.042303733,-0.023776346,-0.084548113
2.97,0.004342336,0.038029667,0.178125948,0.159045831,0.009578543,-0.026177028
2.98,0.029358602,0.079723274,0.078061305,0.09233606,0.151336827,0.157274961
2.99,-0.003996419,0.071384553,0.178125948,0.075658618,-0.023776346,0.190629869
3,-0.062367705,0.104739439,0.094738745,0.100674782,0.126320659,0.190629869
3.01,-0.07070646,0.038029667,0.286529315,-0.082777082,0.001239821,0.082226419
3.02,0.012681092,-0.00366394,0.111416186,0.134029667,-0.07380868,0.040532785
3.03,0.012681092,0.013013503,0.169787227,0.050642454,0.059610878,0.098903872
3.04,0.187794957,-0.00366394,0.153109787,0.09233606,-0.090486124,0.082226419
3.05,0.08772989,0.021352224,0.094738745,0.025626291,-0.057131235,-0.017838301
3.06,-0.062367705,-0.062034988,0.153109787,0.042303733,0.009578543,0.165613688
3.07,-0.05402895,-0.045357546,0.153109787,0.134029667,-0.007098902,0.107242599
3.08,-0.020673929,0.096400718,0.186464668,0.000610127,0.151336827,-0.034515754
3.09,0.004342336,-0.053696267,0.21981955,0.033965012,0.092965768,0.048871511
3.1,-0.062367705,-0.028680104,0.211480829,0.042303733,0.059610878,0.040532785
3.11,-0.003996419,-0.028680104,0.078061305,0.008948848,0.067949601,-0.001160848
3.12,0.062713624,-0.028680104,0.186464668,0.083997339,0.026255988,-0.084548113
3.13,0.154439934,-0.103728594,0.244835711,-0.074438361,0.126320659,0.073887692
3.14,0.096068645,0.021352224,0.194803389,0.134029667,0.101304491,0.13225878
3.15,-0.029012684,0.021352224,0.086400025,0.000610127,0.009578543,0.057210238
3.16,-0.104061479,-0.070373709,0.178125948,0.083997339,0.026255988,-0.06787066
3.17,-0.045690194,-0.062034988,0.261513153,0.109013503,0.084627046,-0.017838301
3.18,0.012681092,-0.070373709,0.128093626,0.01728757,0.101304491,-0.092886839
3.19,0.112746156,-0.028680104,0.269851873,0.134029667,0.017917266,0.148936234
3.2,0.037697357,0.038029667,0.144771067,-0.074438361,0.076288323,0.048871511
3.21,0.037697357,-0.012002661,0.278190594,0.033965012,-0.032115069,-0.001160848
3.22,0.071052379,-0.070373709,0.078061305,0.109013503,0.109643214,-0.151257922
3.23,0.037697357,0.05470711,0.178125948,0.050642454,0.142998104,0.148936234
3.24,0.004342336,-0.062034988,0.036367705,0.067319896,0.101304491,-0.034515754
3.25,-0.037351439,0.029690946,0.153109787,0.067319896,0.101304491,0.165613688
3.26,-0.137416499,0.079723274,0.211480829,0.142368388,-0.065469957,-0.13458047
3.27,0.029358602,0.05470711,0.128093626,0.142368388,0.009578543,-0.059531934
3.28,-0.379240376,-0.028680104,0.203142109,0.100674782,0.059610878,0.032194058
3.29,-0.395917884,0.121416882,0.278190594,0.008948848,-0.048792513,0.123920053
3.3,-0.420934146,0.096400718,0.094738745,0.01728757,0.142998104,0.057210238
3.31,-0.370901622,0.004674782,0.278190594,0.125690946,0.009578543,0.123920053
