Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
Seconds,mm,mm,mm,mm,mm,mm
8.92,137.0681012,125.6023361,125.2521098,125.3605132,125.9192075,127.3117744
8.93,137.0430849,125.6023361,125.1437064,125.5773199,125.9275462,127.386823
8.94,137.0013911,125.7691105,125.2437711,125.4022068,125.9358849,127.3034357
8.95,136.8846486,125.5856586,125.1353677,125.4772552,125.9192075,127.3451293
8.96,136.9513586,125.6023361,125.2687872,125.5689812,125.8941913,127.3701455
8.97,136.9180036,125.6273522,125.1603839,125.543965,125.8858526,127.2784195
8.98,136.9346811,125.5606425,125.2020775,125.5939973,125.9692398,127.3451293
8.99,136.9346811,125.7691105,125.1770613,125.4939327,125.9358849,127.2617421
9,137.0013911,125.5689812,125.2020775,125.4605778,125.9859173,127.3534681
9.01,137.109795,125.752433,125.1854,125.5356263,126.0025947,127.3201132
9.02,137.0931174,125.7607718,125.2354323,125.5106101,125.9108688,127.3451293
9.03,136.9430198,125.6523684,125.2771259,125.543965,125.9609011,127.2367259
9.04,136.8512935,125.7440943,125.1103515,125.4772552,125.844159,127.3701455
9.05,136.9013261,125.6523684,125.2521098,125.543965,125.8274815,127.2367259
9.06,136.9930524,125.6773846,125.1353677,125.3605132,125.9108688,127.3117744
9.07,137.0931174,125.6440297,125.2104162,125.5523037,125.9442237,127.2450646
9.08,136.8763098,125.6440297,125.1186903,125.4522391,125.9609011,127.2117097
9.09,137.0264074,125.6106748,125.2104162,125.393868,125.9775785,127.1033063
9.1,136.9763749,125.5189488,125.1353677,125.4939327,125.8524977,127.2283872
9.11,136.8679711,125.6607071,125.2020775,125.3855293,125.8691752,127.2200484
9.12,137.0013911,125.6773846,125.2437711,125.5523037,125.7941267,127.3201132
9.13,136.8512935,125.6607071,125.2187549,125.543965,125.9275462,127.2283872
9.14,136.8763098,125.7190782,125.2104162,125.5106101,125.9609011,127.2784195
9.15,136.9180036,125.7024007,125.1687226,125.5689812,125.9859173,127.0866288
9.16,137.0597624,125.6773846,125.2437711,125.3688519,126.0442883,127.3701455
9.17,137.1014562,125.7107394,125.2187549,125.5856586,125.9358849,127.2200484
9.18,137.0097299,125.6273522,125.3188195,125.3771906,125.9358849,127.3034357
9.19,136.9513586,125.4772552,125.1437064,125.5022714,125.9358849,127.2367259
9.2,137.0347462,125.7357556,125.2521098,125.4439004,125.90253,127.295097
9.21,136.9763749,125.7691105,125.1770613,125.485594,125.9442237,127.3117744
9.22,136.9763749,125.7190782,125.2938034,125.4689165,125.9525624,127.295097
9.23,136.9430198,125.7440943,125.2187549,125.5189488,126.0192722,127.386823
9.24,136.9430198,125.7440943,125.2604485,125.5773199,125.9275462,127.3367906
9.25,137.0264074,125.6607071,125.2521098,125.4522391,125.8941913,127.2450646
9.26,137.1931825,125.694062,125.2354323,125.5189488,125.9442237,127.2700808
9.27,137.0847787,125.7274169,125.2020775,125.4022068,125.9358849,127.2450646
9.28,136.9346811,125.8024654,125.2020775,125.3688519,125.9525624,127.4201779
9.29,136.9513586,125.7190782,125.2771259,125.5523037,125.8941913,127.0782901
9.3,136.8763098,125.5939973,125.2020775,125.5189488,126.0025947,127.3701455
9.31,137.0597624,125.752433,125.2687872,125.5106101,125.8524977,127.203371
9.32,136.9180036,125.8358203,125.1687226,125.5689812,125.9859173,127.3284519
9.33,136.9930524,125.6273522,125.3521744,125.3688519,125.8024654,127.2784195
9.34,137.0514237,125.7024007,125.2020775,125.5856586,125.9358849,127.3534681
9.35,137.0264074,125.8274815,125.2604485,125.3438357,125.9275462,127.203371
9.36,137.0514237,125.6190135,125.1437064,125.5523037,125.9192075,127.3284519
9.37,136.9263423,125.543965,125.2270936,125.5773199,125.9108688,127.2200484
9.38,136.8679711,125.5606425,125.1603839,125.5022714,125.9275462,127.3451293
9.39,136.8763098,125.6773846,125.2104162,125.5856586,125.8524977,127.2867583
9.4,136.9763749,125.7190782,125.1937387,125.3188195,125.9859173,127.3451293
9.41,137.0847787,125.6690458,125.1854,125.4439004,125.9108688,127.2617421
9.42,137.0514237,125.7357556,125.2187549,125.4272229,125.8691752,127.3034357
9.43,136.9763749,125.7607718,125.1603839,125.5022714,125.8691752,127.2117097
9.44,137.0180686,125.6523684,125.2521098,125.4689165,125.8358203,127.2117097
9.45,137.0013911,125.7440943,125.1520451,125.3438357,125.8858526,127.3451293
9.46,136.9346811,125.485594,125.2354323,125.4439004,125.9609011,127.1783548
9.47,136.9096648,125.6190135,125.1186903,125.4105455,125.9442237,127.1950323
9.48,136.8929873,125.6773846,125.2771259,125.485594,126.0109334,127.4618715
9.49,136.8846486,125.4772552,125.1353677,125.5856586,125.9442237,127.295097
9.5,137.0180686,125.6773846,125.2604485,125.3188195,125.9525624,127.1449999
9.51,137.0931174,125.4772552,125.1687226,125.4605778,125.8691752,127.1783548
9.52,137.0264074,125.5106101,125.2437711,125.393868,125.9108688,127.3034357
9.53,136.8262773,125.6857233,125.2104162,125.5606425,125.8858526,127.2534034
9.54,136.9930524,125.5272876,125.2270936,125.4105455,125.9108688,127.2867583
9.55,136.9847136,125.4689165,125.2437711,125.5272876,126.0192722,127.2867583
9.56,136.8929873,125.6190135,125.2187549,125.6023361,125.994256,127.3784842
9.57,136.9096648,125.6857233,125.2687872,125.5272876,125.8775139,127.2784195
9.58,136.8929873,125.6356909,125.1687226,125.4355616,125.8691752,127.3534681
9.59,137.0013911,125.5606425,125.2938034,125.543965,125.844159,127.3784842
9.6,137.109795,125.6773846,125.1937387,125.4939327,125.7440943,127.3284519
9.61,137.0097299,125.5773199,125.2687872,125.4522391,125.8775139,127.2534034
9.62,137.0264074,125.7274169,125.2187549,125.4939327,125.9775785,127.3367906
9.63,136.8846486,125.752433,125.3188195,125.5606425,126.0609658,127.2200484
9.64,136.8846486,125.7607718,125.1770613,125.5189488,125.9525624,127.4201779
9.65,136.9847136,125.7440943,125.2771259,125.543965,125.8941913,127.1950323
9.66,137.0180686,125.7857879,125.2604485,125.485594,125.8524977,127.3951617
9.67,136.9930524,125.8024654,125.2270936,125.5189488,125.8358203,127.2283872
9.68,137.0514237,125.8108041,125.2771259,125.6106748,125.9609011,127.4285166
9.69,137.0264074,125.7857879,125.2104162,125.5773199,125.90253,127.2117097
9.7,137.0180686,125.5939973,125.1854,125.5689812,125.9108688,127.3784842
9.71,137.0097299,125.6857233,125.2104162,125.4022068,125.994256,127.295097
9.72,136.9263423,125.7691105,125.2104162,125.3771906,125.9358849,127.3201132
9.73,136.8763098,125.7107394,125.2020775,125.5856586,125.90253,127.2617421
9.74,136.9346811,125.5939973,125.2270936,125.485594,125.7190782,127.3367906
9.75,137.0264074,125.6190135,125.2104162,125.3438357,125.8608364,127.2617421
9.76,137.0764399,125.8024654,125.2437711,125.4355616,125.9358849,127.2784195
9.77,136.9763749,125.7857879,125.1854,125.5189488,125.9609011,127.1950323
9.78,137.0180686,125.7941267,125.2437711,125.4772552,125.9692398,127.3451293
9.79,137.0264074,125.7607718,125.1520451,125.5106101,125.9609011,127.2450646
9.8,137.0013911,125.5689812,125.2354323,125.4522391,125.9358849,127.4118392
9.81,136.9680361,125.752433,125.1437064,125.4355616,125.7857879,127.2617421
9.82,136.8929873,125.6023361,125.2354323,125.5356263,125.8358203,127.3618068
9.83,136.9263423,125.5523037,125.1687226,125.5773199,125.9442237,127.0866288
9.84,136.9680361,125.5189488,125.1770613,125.3771906,125.9108688,127.2867583
