Time,Wave Probe 1 mm,Wave Probe 2 mm,Wave Probe 3 mm,Wave Probe 4 mm,Wave Probe 5 mm,Wave Probe 6 mm
1.47,-13.15418205,-12.45334874,18.51503245,-17.38557293,-38.91533698,19.47817366
1.48,-12.62050417,-18.97419519,18.15646509,-18.64471242,-17.27654307,2.700587842
1.49,-14.08811809,-21.04218469,19.83255945,-25.14886913,-8.445873779,2.767297719
1.5,-11.89503565,-13.78753835,16.38864534,-28.90126162,-26.61584617,3.717913638
1.51,-11.05282485,-19.82473942,17.83125287,-30.49394257,-46.24498077,-33.81451142
1.52,-12.5871493,-13.77919967,15.58812359,-34.23799086,-32.74475013,54.9849947
1.53,-6.641637463,-16.22243295,17.33926524,-32.93716382,-37.47275474,-34.56498881
1.54,-2.030313168,-10.34366026,10.52649684,-33.06224336,-46.29501243,-19.63045854
1.55,-10.10221037,-1.004310323,10.16793056,-35.32201304,-37.62285003,-34.22310469
1.56,-3.00594662,0.87190193,5.448202071,-33.62093194,-14.1245223,-36.19102266
1.57,-7.892447436,0.58004661,10.14291431,-35.63054237,-56.80998509,-13.96849469
1.58,7.734379705,0.538352996,-9.127871324,-37.31494531,-56.78496932,-38.40075982
1.59,9.302070779,4.215732149,-5.458843597,-34.61322934,-38.2816015,-28.09420078
1.6,8.559919034,0.463304491,-10.7539163,-30.81914959,-43.54327063,13.89119242
1.61,8.301416791,12.41271949,-10.36199785,-34.11291135,-60.99595467,-20.73950184
1.62,9.285393209,13.16320787,-6.984826121,-31.66969089,-54.30006924,-37.39178565
1.63,13.29635189,16.71552243,-13.02203916,-32.73703655,-40.1661304,-39.62653799
1.64,11.46181698,27.1306702,-10.87065796,-35.12188589,-59.01971053,2.375377215
1.65,21.99373379,19.67578826,-14.31453492,-35.46376976,-29.99299863,-26.89343469
1.66,17.08216914,20.00100077,-17.51658668,-32.38681379,-47.74593009,-32.87224513
1.67,24.16183006,17.96633857,-16.35751102,-29.7768193,-47.62918961,0.732647183
1.68,23.25289715,23.16974024,-16.39086572,-26.76656772,-37.56447964,-6.688811826
1.69,24.43701166,18.96699191,-19.67630211,-21.35477924,-20.01996606,-21.69011009
1.7,19.5754749,20.6597647,-19.70131811,-28.18413803,-40.64977041,-17.8293047
1.71,21.76024662,13.53011338,-17.57495739,-18.47793901,-28.4253332,-1.668905674
1.72,15.84802543,17.57441611,-15.68207824,-12.19891369,-31.32718144,43.41061074
1.73,16.84034363,14.52242626,-11.646156,-14.64214811,-24.57287582,-16.77029248
1.74,12.21230837,4.09898988,-14.7398076,-17.2688315,-17.6601221,-6.346924801
1.75,9.577250694,17.61610999,-18.81741931,-13.54144205,-8.137341915,-1.00180786
1.76,11.47849456,5.358138892,-15.47361131,-7.245729513,-18.26884526,4.45172264
1.77,5.399522431,8.618586998,-9.803305495,-10.13925726,-11.0809014,10.29718544
1.78,3.598348252,6.859111967,-11.00407699,-0.307922535,-9.654984836,0.532517701
1.79,13.37973987,9.30236433,-14.86488779,2.377146605,11.84225053,7.453670585
1.8,11.78702989,-2.121698377,-12.01305824,8.180907249,3.128262415,5.877647505
1.81,8.026237013,-2.471924396,-14.83153307,5.879414514,3.753667347,5.694195142
1.82,-1.838521936,-4.631650592,-2.039972823,7.330355363,-0.557454523,9.238163429
1.83,-4.823792638,-3.58097318,-9.911708496,17.07002438,13.62674534,8.737838214
1.84,-6.52489517,2.531308454,-4.716698811,16.25282475,20.31444227,10.73080087
1.85,-5.824441312,-2.396875967,-6.059230256,16.67810208,24.66729183,13.71607828
1.86,-9.168273039,-5.098618212,5.956865001,18.55432641,27.5024853,18.55256846
1.87,-9.526838301,0.429949601,2.104370995,21.58130455,35.48273886,20.27035855
1.88,-7.008541779,-8.158922065,11.58551845,24.14965248,27.62756744,18.5859236
1.89,-15.98934413,-1.963262784,1.120401503,27.78537031,36.09147404,23.69760345
1.9,-6.691669872,-3.097327897,10.30968932,29.66160295,36.73356475,28.53411287
1.91,-1.496633184,-3.114005322,8.099921322,37.70857297,40.4777076,25.78230461
1.92,-15.32224742,-1.354536476,14.32897007,34.42307102,40.86963382,29.96838993
1.93,-10.08553292,-3.189053733,12.11086003,37.33332506,47.04873496,29.22623483
1.94,-13.97971482,-2.92221493,9.542524375,36.15754863,39.81893815,32.3532944
1.95,-15.03039255,-3.731069976,16.63880844,35.68223493,38.88498684,31.3859902
1.96,-2.789139216,-3.414198954,13.34499621,33.56417153,38.17618477,27.25827411
1.97,-4.456888033,8.001519797,15.47971962,30.97913608,40.12747572,28.98440906
1.98,-9.151595584,4.824459772,22.3925664,29.26967868,35.68287096,29.24291247
1.99,-4.940535001,-3.455892511,20.67477644,24.70835189,33.2145763,29.80995231
2,-1.69676319,-0.787503636,19.87425336,27.62693295,31.58016639,20.82905752
2.01,14.03850503,2.814825244,24.57733007,22.51524895,24.08357594,29.0010867
2.02,-3.381190162,11.87903899,22.27582335,24.02457054,26.47681199,15.68402836
2.03,8.768388603,1.097047482,21.09171564,10.39901439,1.844098055,13.61601306
2.04,7.400828536,13.26327301,23.81016093,5.987818115,31.95541346,12.74878132
2.05,6.433530392,3.215084289,22.50930944,6.638239806,-5.518989159,31.6528327
2.06,1.788836546,1.322193052,16.44701673,7.338694105,-4.284860315,2.925733683
2.07,14.55551073,9.535849312,13.85366062,9.69022056,-9.863452211,-5.838263545
2.08,7.976204329,2.314501517,15.00440996,0.692724056,15.01931922,-19.49703977
2.09,13.88840663,3.84048916,9.092232011,-3.785166764,-2.892295395,-0.668258895
2.1,15.26430903,8.802039436,12.39437775,-7.987873779,0.451530864,-7.839553232
2.11,17.89937275,-4.698360256,5.314782301,-12.53246116,-16.09245097,-8.798504067
2.12,20.46772875,8.401779588,1.90424158,-13.73323177,-23.30539972,-1.543824846
2.13,16.82366601,-1.654730287,2.271145519,-14.39198767,-20.69539811,-15.27766837
2.14,20.92636404,-2.688730958,-1.281149749,-5.336166466,-35.62991768,-32.6220859
2.15,17.63253072,-9.07617875,-12.40497649,-19.22841931,-29.69280743,-49.38271802
2.16,17.24894536,-2.113359662,-3.76608612,-21.52155251,-32.36951142,-41.31927863
2.17,20.85131463,-9.568161768,-13.13044205,-23.58954039,-40.54136834,19.67830455
2.18,22.36898108,-6.482843227,-12.70516915,-26.05778234,-36.82234176,-41.71953247
2.19,16.83200482,-9.459758737,-2.59866661,-28.40094286,-37.76460668,-41.86128903
2.2,10.28604758,-8.067196381,-14.45629248,-23.02251158,-46.41175295,-35.04862972
2.21,15.31434186,-5.073602091,-20.38508872,-28.22583127,-48.77157848,-48.89074027
2.22,3.55665442,-3.414198954,-18.28374445,-34.52984301,-32.96989335,-43.04537302
2.23,9.71067127,-5.332101994,-13.52236016,-36.51443707,-37.41438435,-54.07735029
2.24,9.485524053,-6.816391328,-20.58521668,-37.73187662,-45.87808197,-30.22055639
2.25,2.314178527,6.43383618,-16.08233472,-29.67675558,-38.44003538,-57.19598422
2.26,2.864536904,-3.230747293,-19.00087002,-32.82876155,-33.80375698,-34.22310469
2.27,2.7728105,-3.639344157,-11.89631662,-35.86402401,-47.37903142,-59.84765523
2.28,0.921605566,2.873196351,-22.4197224,-38.63244808,-39.21552744,-45.75542307
2.29,-1.67174694,-1.387891345,-21.3607124,-40.58368555,-37.83965432,-30.09547668
2.3,-2.872526681,9.66926931,-23.67052119,-33.72933419,-33.62864563,-44.65472604
2.31,2.330856052,5.933511808,-17.13300773,-33.24569335,-38.59013063,-43.87923477
2.32,-4.815453897,8.059891013,-18.99253136,-37.71519937,-31.40222921,-46.37248037
2.33,-5.265745846,4.624330128,-21.71927488,-38.50736873,-29.77619388,-34.33150697
2.34,-4.590307895,10.56151572,-21.00214989,-37.17318866,-27.38300207,-26.8350641
2.35,-3.864837319,10.61154824,-17.20805579,-29.30985523,-28.32526942,-26.94346662
2.36,-3.664707471,13.62183976,-14.33121228,-28.11742885,-23.48051158,-17.36233873
2.37,-0.654419245,14.48073243,-10.8373032,-33.12895245,-4.985311884,-23.19106993
2.38,-5.224052151,19.73415974,-20.47681404,-26.43302168,-21.07897675,-28.43608549
2.39,-4.790437676,18.19148553,-15.28182172,-32.31176605,-12.79033268,1.633230026
2.4,-6.183006999,17.91630591,-11.779575,-22.92244766,-11.24767523,-16.71192172
2.41,1.096719491,23.26146696,-14.55635664,-17.52733038,5.955093819,4.293286589
2.42,0.72147538,21.33520638,2.72977551,-24.30666492,-7.103343009,-12.31743411
2.43,0.879911776,24.60401309,-5.700666016,-15.12579156,2.719664601,-14.12692975
2.44,0.888250534,4.449216701,1.829193052,-16.69346294,8.031440841,8.529369401
2.45,-0.003996419,4.424200498,-6.309391328,-11.86536618,20.0309236,-7.672779142
2.46,-0.037351439,5.641655966,11.38538835,-6.837133155,14.88589893,8.512691897
2.47,6.450207943,5.691688394,7.983178911,-1.400294668,12.95130557,-1.076856372
2.48,6.350142638,5.566607326,11.37704959,-0.708181074,19.33046583,11.79816224
2.49,9.210344147,-0.854213388,7.082594768,9.256605601,26.6269105,18.4274867
2.5,10.7196646,-1.279488018,11.41874336,2.193694596,28.61988598,16.97653877
2.51,12.921106,1.622387173,17.19750611,10.79927452,26.4851508,23.81434667
2.52,16.32333746,-4.198037737,18.23151407,12.65047839,30.67957365,18.38579279
2.53,7.751057264,-2.988924633,14.87098972,14.5600549,37.16718454,33.93767282
2.54,8.851776436,-3.355827972,19.83255945,27.05155527,31.61352168,31.71954333
2.55,9.777381561,-8.217292953,19.23216732,25.33376183,43.82159094,30.14350521
2.56,6.900501865,0.713466181,22.38422761,27.5685613,33.83998855,34.51305262
2.57,6.591967132,-5.982521006,0.886917266,27.05989408,35.84964772,33.61245822
2.58,10.30272516,-17.25642873,2.354532785,29.87841215,37.08379611,36.37261439
2.59,3.356524035,-17.20639669,3.313486514,27.51852845,35.85798656,36.65613515
2.6,14.53049432,-17.41486354,5.448202071,31.38773827,30.30432678,41.15077777
2.61,0.246166248,-17.08131657,3.663713174,31.34604416,26.15159859,36.13078789
2.62,3.039650957,-13.79587704,-5.642295089,35.74894562,21.94050588,35.97234985
2.63,4.45724134,-7.516842222,-2.123359962,39.17620987,33.58982363,32.08645182
2.64,5.641346836,-13.4039589,2.879872614,37.92538291,25.61791516,33.52906986
2.65,5.307795938,-0.529003334,-3.324134503,36.27429237,21.40682335,44.34456451
2.66,-1.67174694,-9.759951737,12.24428013,42.56178492,7.772939721,33.02040097
2.67,3.75678482,-10.90235261,-3.048957047,41.56112181,20.48955677,17.84377192
2.68,-0.962953094,-11.03577166,-1.16440772,30.37040233,18.50492656,17.66865751
2.69,3.748446053,-2.546972823,-1.606359662,31.76298524,-11.60623892,22.36339563
2.7,3.998609074,-11.81126979,-7.468470695,29.2196458,-19.26114716,7.261879368
2.71,8.634968077,-8.659243927,-8.419082221,13.70116224,-16.17583776,6.302923485
2.72,3.765123587,-0.345551493,-9.69490249,13.05073886,-12.09822159,6.144487328
2.73,3.264797614,5.424848789,-6.351084839,11.69152127,-24.62290776,14.95021629
2.74,1.496979935,0.438288323,-2.723747293,7.096870577,-16.43433676,16.86813464
2.75,2.806165555,5.424848789,-0.505649041,3.352777942,7.948053381,3.300976792
2.76,3.506621822,6.400481219,-4.566602091,-7.645987117,-30.16811015,-42.72850551
2.77,8.318094354,5.883479376,-2.9405538,-3.026344034,-36.2636536,-2.736261856
2.78,9.385458629,4.224070883,-3.624328061,-6.695375222,-32.51126827,4.11817307
2.79,8.001220671,5.233057839,-2.957231223,-14.08345645,-40.24117799,-41.51106694
2.8,12.67928091,6.467191141,0.336561639,-9.447145685,-39.04875496,-41.64448488
2.81,12.35406788,9.710963061,2.379548965,-20.49589676,-32.13602953,-39.77663325
2.82,8.801743736,11.99578159,3.930552564,-22.72231982,-42.10902871,10.98930242
2.83,16.28998223,17.32425287,2.571339687,-24.65688848,-42.84282696,10.99764117
2.84,6.049946745,15.54809458,2.954921169,-25.60749509,-31.66072706,-47.17298699
2.85,15.6812493,21.34354517,2.229451887,-29.48496677,-27.44137263,-57.46281911
2.86,9.80239792,21.56035364,10.11789806,-28.18413803,-33.26174564,-41.57777591
2.87,13.96345583,22.21911798,5.873477629,-30.73576318,-33.12832745,-53.48530991
2.88,15.73962095,21.3852391,2.554662232,-32.21170239,-41.67542058,-45.73874585
2.89,15.43942393,20.64308713,6.76572264,-29.81851252,-46.28667382,-53.20179759
2.9,15.82300901,22.977948,6.490544241,-32.93716382,-47.03714853,-57.73799257
2.91,16.74861672,17.06575089,5.648331737,-31.80310911,-37.3977071,-44.33785866
2.92,19.03345169,17.30757533,10.41809307,-40.0666911,-39.15715707,-44.43792204
2.93,17.92438919,16.54040822,9.942784317,-36.24760096,-39.14047983,-40.38535285
2.94,19.23358332,19.63409435,13.02812336,-38.96599302,-25.98210856,-36.07428179
2.95,15.23929261,6.742369588,11.99411745,-34.51316575,-39.07377084,-49.5077971
2.96,10.73634218,8.059891013,12.58616917,-35.57217196,-37.49777062,-31.94665589
2.97,14.89740165,8.960475643,13.06981715,-29.66007829,-35.33806557,-13.50986684
2.98,2.089031951,0.530014273,13.4950939,-32.42850697,-33.51190473,-29.14487077
2.99,7.050599856,2.739776679,14.67085938,-34.97179052,-24.85639014,-29.02812967
3,3.539976887,0.088061996,17.13079594,-34.32971582,-24.08923368,-29.10317752
3.01,-9.368402493,4.140683547,15.52141345,-32.73703655,-14.98340658,-34.53163427
3.02,-6.683331137,-3.264102142,13.41170629,-26.69985851,-4.184795792,-35.34048197
3.03,-3.923208522,7.242694105,15.26291169,-29.24314608,-6.794811009,-27.74397738
3.04,-9.735306457,1.005321514,17.34760402,-27.91730131,-7.345165365,-30.87097079
3.05,18.09950429,-6.21600472,10.13457556,-30.46058801,3.862070883,-25.98452119
3.06,-0.020673929,2.90655127,11.160242,-27.42532105,-10.44716079,-21.02301661
3.07,-9.526838301,-2.988924633,7.182659659,-27.33359591,-0.865987175,38.00702866
3.08,-7.21701012,-2.263456533,-3.499247416,-21.25471527,5.654899197,-8.098053052
3.09,-6.391475401,-0.045357546,8.867085857,-23.83970012,5.471446945,-6.438650592
3.1,-7.050235449,-8.53416347,5.573283111,-20.81276605,12.60107762,-7.389263169
3.11,-5.791086362,-6.67463339,-4.966859996,-12.5074451,19.12199629,-2.769616731
3.12,-7.333752383,-5.46552129,-12.47168597,-3.209795701,15.81984106,6.669828305
3.13,8.626629294,-7.333390813,-9.11953263,-12.10718813,19.73072739,13.93288626
3.14,5.27444085,-6.599585067,-10.43704606,-8.705001774,24.94247223,8.404288122
3.15,5.216069448,-4.6399893,-16.57431657,-8.771711346,30.23761623,36.6477963
3.16,-1.296503163,-3.414198954,-14.05603581,-3.618392555,27.01883442,22.7719967
3.17,-0.69611301,-4.039602255,-16.17406015,-4.468940926,29.46210623,24.82334186
3.18,3.281475145,-4.014586125,-11.40433405,16.19445336,29.96243523,25.36536424
3.19,5.04095525,-2.76377938,-15.69041692,1.376499427,36.63349865,24.42307925
3.2,6.441869168,-2.780456807,-12.788556,15.56904567,30.46276434,33.03707864
3.21,8.067930917,2.181081871,-11.67951075,22.84880061,33.99008752,37.55673074
3.22,9.869108213,2.197759327,-15.84885178,20.1303559,32.50577595,35.0550772
